,Uniprot Entry,Accession Name,Name,Organism,GO Cellular Components,GO ID CC,GO Molecular Function,GO ID MF,GO Biological Process,GO ID BP,Keywords,Biological Process Label,Molecular Function Label,Cellular Component Label
1369,Q9D415,DLGP1_MOUSE,Disks large-associated protein 1,Mus musculus (Mouse),"postsynaptic density IDA, glutamatergic synapse ISO, synapse IDA, postsynaptic specialization IBA, postsynaptic density, intracellular component ISO, postsynaptic membrane ISO","GO:0045211, GO:0098978, GO:0045202, GO:0099092, GO:0014069, GO:0099572","protein domain specific binding ISO, protein-containing complex binding ISS, structural constituent of postsynaptic density ISO, molecular adaptor activity IBA","GO:0019904, GO:0098919, GO:0044877, GO:0060090","regulation of postsynaptic neurotransmitter receptor activity IBA, aggresome assembly ISO, protein localization to synapse ISO, regulation of proteasomal protein catabolic process ISO, chemical synaptic transmission TAS","GO:0007268, GO:0098962, GO:0035418, GO:0061136, GO:0070842"," Membrane,  Cell membrane, Phosphoprotein,  Synapse, Alternative splicing,  Reference proteome,  Cell junction","GO:0023052, GO:0009987, GO:0051179, GO:0065007","GO:0005488, GO:0005198","GO:0016020, GO:0043226, GO:0030054"
1370,Q8BJ42,DLGP2_MOUSE,Disks large-associated protein 2 {ECO:0000250|UniProtKB:Q9P1A6},Mus musculus (Mouse),"postsynaptic density IEA, dendrite ISO, postsynaptic specialization IBA, glutamatergic synapse IBA, dendritic spine ISO, plasma membrane IEA","GO:0098978, GO:0014069, GO:0005886, GO:0030425, GO:0099572, GO:0043197","protein domain specific binding ISO, molecular adaptor activity IBA","GO:0019904, GO:0060090","neuron-neuron synaptic transmission IEA, regulation of postsynaptic neurotransmitter receptor activity IDA","GO:0098962, GO:0007270"," Membrane,  Cell membrane, Phosphoprotein,  Synapse, Alternative splicing,  Reference proteome,  Cell junction","GO:0009987, GO:0023052, GO:0065007",GO:0005488,"GO:0016020, GO:0043226, GO:0042995, GO:0098794, GO:0030054"
1371,B1AZP2,DLGP4_MOUSE,Disks large-associated protein 4,Mus musculus (Mouse),"neuronal cell body ISO, dendrite ISO, synapse IDA, postsynaptic specialization IBA, glutamatergic synapse IBA, plasma membrane ISO","GO:0098978, GO:0043025, GO:0045202, GO:0005886, GO:0030425, GO:0099572","protein domain specific binding ISO, molecular adaptor activity IBA","GO:0019904, GO:0060090","regulation of postsynaptic neurotransmitter receptor activity IBA, signaling IEA","GO:0023052, GO:0098962"," Membrane,  Phosphoprotein,  Methylation, Reference proteome, Alternative splicing",GO:0065007,GO:0005488,"GO:0016020, GO:0043226, GO:0042995, GO:0030054, GO:0044297"
1372,Q8BG36,DMRT2_MOUSE,"Doublesex- and mab-3-related transcription factor 2 {ECO:0000250|UniProtKB:Q9Y5R5, ECO:0000312|EMBL:AAN77205.1}",Mus musculus (Mouse),nucleus ISO,GO:0005634,"sequence-specific DNA binding IDA, DNA-binding transcription factor activity IBA, metal ion binding IEA, RNA polymerase II transcription regulatory region sequence-specific DNA binding IDA, DNA-binding transcription activator activity, RNA polymerase II-specific IMP","GO:0001228, GO:0000977, GO:0043565, GO:0003700, GO:0046872","regulation of transcription by RNA polymerase II IBA, regulation of somitogenesis IMP, positive regulation of transcription by RNA polymerase II IMP, positive regulation of myotome development IMP, sex differentiation IBA, embryonic skeletal system development IMP","GO:0007548, GO:0006357, GO:0048706, GO:0045944, GO:0014807, GO:2000287","Transcription regulation, DNA-binding,  Nucleus,  Reference proteome,  Transcription,  Metal-binding,  Zinc","GO:0065007, GO:0022414, GO:0032502","GO:0140110, GO:0005488","GO:0043226, GO:0005622"
1373,Q08274,DMWD_MOUSE,Dystrophia myotonica WD repeat-containing protein,Mus musculus (Mouse),"perikaryon IEA, dendrite IEA, nucleus IEA","GO:0043204, GO:0005634, GO:0030425",,,,," Phosphoprotein,  Methylation, Reference proteome,  Repeat,  WD repeat, Acetylation,  Cell projection,  Nucleus",,,"GO:0043226, GO:0005622, GO:0042995"
1374,Q6PNC0,DMXL1_MOUSE,DmX-like protein 1,Mus musculus (Mouse),RAVE complex IBA,GO:0043291,,,vacuolar acidification IBA,GO:0007035," Reference proteome, Phosphoprotein,  Repeat,  WD repeat","GO:0009987, GO:0065007",,
1375,Q99M87,DNJA3_MOUSE,"DnaJ homolog subfamily A member 3, mitochondrial",Mus musculus (Mouse),"mitochondrion IDA, postsynaptic membrane IDA, cytosol IDA, actin filament IEA, mitochondrial nucleoid ISO, nucleus IDA, intracellular membrane-bounded organelle ISO, neuromuscular junction IDA, cytoplasm ISO, extrinsic component of plasma membrane IDA, plasma membrane IEA, mitochondrial matrix ISO","GO:0045211, GO:0005739, GO:0031594, GO:0042645, GO:0005829, GO:0005737, GO:0005759, GO:0005884, GO:0005886, GO:0043231, GO:0019897, GO:0005634","IkappaB kinase complex binding ISO, transcription factor binding ISO, protein-containing complex binding ISO, receptor tyrosine kinase binding IPI, interferon-gamma receptor binding ISO, GTPase regulator activity IDA, metal ion binding IEA, NF-kappaB binding ISO, unfolded protein binding IPI, ATP binding IEA, protein kinase binding ISO, Hsp70 protein binding ISO","GO:0051059, GO:0005524, GO:0030971, GO:0030695, GO:0051082, GO:0030544, GO:0005133, GO:0106137, GO:0008134, GO:0046872, GO:0019901, GO:0044877","activation of cysteine-type endopeptidase activity involved in apoptotic process ISO, negative regulation of protein kinase activity ISO, response to interferon-gamma ISO, negative regulation of cysteine-type endopeptidase activity involved in apoptotic process ISO, positive regulation of T cell proliferation IMP, protein folding ISO, mitochondrion organization IMP, neuromuscular junction development IMP, activation-induced cell death of T cells IMP, apoptotic process IMP, positive regulation of apoptotic process ISO, T cell differentiation in thymus IMP, skeletal muscle acetylcholine-gated channel clustering IMP, negative regulation of cell population proliferation ISO, small GTPase mediated signal transduction IDA, positive regulation of protein ubiquitination ISO, negative regulation of apoptotic process ISO, mitochondrial DNA replication IMP, negative regulation of programmed cell death IMP, response to heat IEA, negative regulation of interferon-gamma-mediated signaling pathway ISO, cell aging IDA, negative regulation of I-kappaB kinase/NF-kappaB signaling ISO, negative regulation of transcription by RNA polymerase II ISO, protein stabilization ISO, negative regulation of NF-kappaB transcription factor activity ISO, regulation of apoptotic process IBA","GO:0043066, GO:0006915, GO:0006457, GO:0033077, GO:0042981, GO:0043124, GO:0031398, GO:0034341, GO:0071340, GO:0007569, GO:0007264, GO:0006469, GO:0060336, GO:0008285, GO:0050821, GO:0006919, GO:0032088, GO:0006264, GO:0042102, GO:0006924, GO:0043154, GO:0043069, GO:0007005, GO:0009408, GO:0007528, GO:0043065, GO:0000122"," Membrane,  Zinc,  Apoptosis, Synapse,  Alternative splicing,  Zinc-finger,  Cell membrane,  Methylation,  Mitochondrion, Phosphoprotein,  Repeat,  Cytoplasm, Acetylation, Chaperone,  Postsynaptic cell membrane,  Transit peptide,  Reference proteome,  Metal-binding,  Cell junction","GO:0008152, GO:0050896, GO:0051179, GO:0002376, GO:0009987, GO:0065007, GO:0032502","GO:0005488, GO:0098772","GO:0016020, GO:0043226, GO:0031974, GO:0009295, GO:0030054, GO:0005622, GO:0019898, GO:0099080"
1376,Q9QYI3,DNJC7_MOUSE,DnaJ homolog subfamily C member 7,Mus musculus (Mouse),"cytosol ISO, cytoskeleton IEA, nucleoplasm ISO, cytoplasm ISO","GO:0005829, GO:0005737, GO:0005856, GO:0005654",heat shock protein binding ISO,GO:0031072,chaperone cofactor-dependent protein refolding ISO,GO:0051085," Cytoskeleton,  Phosphoprotein,  Chaperone, Reference proteome,  Repeat,  Cytoplasm, Acetylation,  Nucleus,  TPR repeat",GO:0009987,GO:0005488,"GO:0043226, GO:0005622"
1377,Q8K1M6,DNM1L_MOUSE,Dynamin-1-like protein,Mus musculus (Mouse),"microtubule ISO, mitochondrion IDA, intracellular membrane-bounded organelle ISO, Golgi apparatus ISO, microtubule cytoskeleton IDA, presynaptic endocytic zone membrane ISO, brush border IDA, mitochondrion-derived vesicle IEA, endoplasmic reticulum ISO, clathrin-coated pit IEA, protein-containing complex ISO, secretory vesicle ISO, mitochondrial outer membrane IDA, membrane IBA, Golgi membrane ISO, mitochondrial membrane IBA, cytosol IDA, cytoplasm IDA, perinuclear region of cytoplasm ISO, synaptic vesicle membrane ISO, peroxisome ISS","GO:0099503, GO:0016020, GO:0005739, GO:0005737, GO:0031966, GO:0099073, GO:0005777, GO:0030672, GO:0005905, GO:0005794, GO:0098835, GO:0005874, GO:0005741, GO:0005783, GO:0000139, GO:0005829, GO:0015630, GO:0005903, GO:0043231, GO:0032991, GO:0048471","ubiquitin protein ligase binding ISO, GTPase activity ISS, lipid binding IEA, GTP-dependent protein binding ISO, microtubule binding IBA, GTP binding IEA, BH2 domain binding ISO, identical protein binding ISO, clathrin binding ISO, protein homodimerization activity IDA, protein-containing complex binding ISO, Rab GTPase binding ISO","GO:0042802, GO:0005525, GO:0042803, GO:0051433, GO:0030276, GO:0030742, GO:0008289, GO:0017137, GO:0031625, GO:0008017, GO:0003924, GO:0044877","regulation of ubiquitin protein ligase activity IMP, regulation of mitochondrion organization IMP, heart contraction IMP, apoptotic mitochondrial changes IBA, protein-containing complex assembly ISO, intracellular distribution of mitochondria ISO, response to flavonoid IEA, regulation of peroxisome organization IMP, positive regulation of intrinsic apoptotic signaling pathway ISO, mitochondrial membrane fission ISO, positive regulation of release of cytochrome c from mitochondria ISO, regulation of autophagy of mitochondrion ISO, response to hypobaric hypoxia IEA, synaptic vesicle recycling via endosome ISO, mitochondrion organization IMP, positive regulation of apoptotic process ISO, synaptic vesicle endocytosis ISO, positive regulation of mitochondrial fission ISO, mitochondrial fragmentation involved in apoptotic process ISO, positive regulation of neutrophil chemotaxis ISO, membrane fusion ISO, cellular response to thapsigargin ISO, regulation of gene expression IMP, necroptotic process IMP, peroxisome fission ISS, calcium ion transport IMP, mitochondrial fission IMP, regulation of ATP metabolic process IMP, positive regulation of synaptic vesicle exocytosis ISO, organelle fission IBA, positive regulation of synaptic vesicle endocytosis ISO, cellular response to oxygen-glucose deprivation IEA, dynamin family protein polymerization involved in mitochondrial fission ISS, negative regulation of mitochondrial fusion ISO, release of cytochrome c from mitochondria ISO, positive regulation of protein secretion ISO, rhythmic process IEA, protein complex oligomerization ISS, positive regulation of dendritic spine morphogenesis ISO, protein localization to mitochondrion IMP, mitochondrion morphogenesis ISO","GO:0048312, GO:0048285, GO:1903146, GO:1905395, GO:0048511, GO:0061025, GO:0090200, GO:1900244, GO:0070585, GO:0010468, GO:0048488, GO:0090149, GO:0036466, GO:0008637, GO:1990910, GO:0016559, GO:0070584, GO:0070266, GO:0000266, GO:1904666, GO:0090650, GO:0010637, GO:1904579, GO:0001836, GO:0050714, GO:0003374, GO:0051259, GO:2001244, GO:0043653, GO:0061003, GO:0065003, GO:0090141, GO:0010821, GO:1900063, GO:0006816, GO:2000302, GO:0007005, GO:0060047, GO:1903578, GO:0043065, GO:0090023"," Membrane,  GTP-binding, Endocytosis, Mitochondrion outer membrane,  Reference proteome,  Necrosis,  Golgi apparatus,  Peroxisome,  Synapse,  Lipid-binding,  Cytoplasm,  Glycoprotein,  S-nitrosylation,  Cytoplasmic vesicle,  Cell junction,  Direct protein sequencing,  Alternative splicing, Ubl conjugation,  Mitochondrion, Phosphoprotein,  Nucleotide-binding,  Biological rhythms, Coated pit,  Hydrolase, Acetylation, Isopeptide bond","GO:0050896, GO:0051179, GO:0009987, GO:0032501, GO:0065007, GO:0032502","GO:0003824, GO:0005488","GO:0016020, GO:0043226, GO:0098862, GO:0005622, GO:0099080"
1378,O88508,DNM3A_MOUSE,DNA (cytosine-5)-methyltransferase 3A,Mus musculus (Mouse),"chromosome, centromeric region IDA, nuclear heterochromatin IDA, euchromatin ISS, nucleoplasm ISO, nucleus IDA, heterochromatin IDA, cytoplasm IDA, XY body IDA, nuclear matrix ISS","GO:0000775, GO:0005720, GO:0000792, GO:0016363, GO:0000791, GO:0001741, GO:0005737, GO:0005654, GO:0005634","transcription factor binding ISO, methyltransferase activity TAS, RNA polymerase II cis-regulatory region sequence-specific DNA binding ISO, DNA binding IDA, metal ion binding IEA, DNA (cytosine-5-)-methyltransferase activity IDA, identical protein binding ISO, DNA (cytosine-5-)-methyltransferase activity, acting on CpN substrates TAS, chromatin binding IDA","GO:0042802, GO:0051719, GO:0000978, GO:0008134, GO:0003677, GO:0003886, GO:0008168, GO:0046872, GO:0003682","response to estradiol IEA, response to ionizing radiation IEA, negative regulation of transcription by RNA polymerase II IDA, DNA methylation on cytosine ISO, DNA methylation involved in gamete generation IMP, mitotic cell cycle IEA, spermatogenesis IMP, neuron differentiation IEA, maintenance of DNA methylation TAS, response to cocaine IEA, aging IEA, cellular response to ethanol IEA, regulation of gene expression by genetic imprinting IDA, DNA methylation involved in embryo development IMP, hypermethylation of CpG island IDA, response to toxic substance IEA, response to vitamin A IEA, cellular response to hypoxia IEA, cellular response to amino acid stimulus IDA, DNA methylation IDA, DNA methylation-dependent heterochromatin assembly IDA, positive regulation of cell death ISO, hepatocyte apoptotic process IEA, response to lead ion IEA, response to drug IEA","GO:0042493, GO:0071456, GO:0006349, GO:0009636, GO:0000278, GO:0033189, GO:0032776, GO:0010288, GO:0007568, GO:0010942, GO:0030182, GO:0071361, GO:0043045, GO:0042220, GO:0097284, GO:0007283, GO:0006306, GO:0010216, GO:0043046, GO:0071230, GO:0044027, GO:0006346, GO:0032355, GO:0000122, GO:0010212"," Phosphoprotein,  Transcription, Transferase,  Ubl conjugation,  Zinc-finger,  Methylation, 3D-structure, DNA-binding,  Isopeptide bond, S-adenosyl-L-methionine,  Cytoplasm,  Alternative promoter usage,  Chromatin regulator,  Nucleus,  Transcription regulation,  Reference proteome,  Repressor, Methyltransferase,  Metal-binding,  Zinc","GO:0008152, GO:0050896, GO:0009987, GO:0065007, GO:0022414, GO:0032502","GO:0003824, GO:0005488","GO:0098687, GO:0000785, GO:0043226, GO:0005622"
1379,P13864,DNMT1_MOUSE,DNA (cytosine-5)-methyltransferase 1,Mus musculus (Mouse),"neuronal cell body ISO, nucleus IDA, replication fork IDA, heterochromatin IDA, nucleoplasm TAS, pericentric heterochromatin IDA, protein-containing complex ISO, cytoplasm ISO","GO:0000792, GO:0043025, GO:0005721, GO:0005737, GO:0005654, GO:0005657, GO:0032991, GO:0005634","DNA (cytosine-5-)-methyltransferase activity, acting on CpG substrates TAS, DNA-methyltransferase activity ISO, methyltransferase activity IDA, RNA binding IDA, DNA binding IDA, estrogen receptor binding ISO, methyl-CpG binding IDA, protein domain specific binding ISO, zinc ion binding IDA, DNA (cytosine-5-)-methyltransferase activity IDA, histone deacetylase binding ISO, chromatin binding IDA, promoter-specific chromatin binding ISS","GO:0051718, GO:0008327, GO:0030331, GO:1990841, GO:0042826, GO:0003677, GO:0003886, GO:0008168, GO:0003682, GO:0008270, GO:0019904, GO:0009008, GO:0003723","negative regulation of vascular associated smooth muscle cell apoptotic process ISO, positive regulation of histone H3-K4 methylation ISO, positive regulation of gene expression ISO, negative regulation of transcription by RNA polymerase II IDA, response to drug ISO, DNA methylation on cytosine within a CG sequence ISO, negative regulation of histone H3-K9 methylation ISO, negative regulation of vascular associated smooth muscle cell differentiation involved in phenotypic switching ISO, negative regulation of transcription, DNA-templated IMP, chromatin organization IEA, gene silencing IDA, DNA hypermethylation ISO, Ras protein signal transduction ISS, DNA methylation involved in embryo development IMP, regulation of gene expression IMP, cellular response to transforming growth factor beta stimulus ISO, S-adenosylmethionine metabolic process ISO, cellular response to amino acid stimulus IDA, DNA methylation IDA, negative regulation of gene expression ISO, maintenance of DNA methylation IMP, regulation of cell population proliferation IGI, DNA methylation on cytosine IMP, positive regulation of DNA methylation-dependent heterochromatin assembly ISS, positive regulation of vascular associated smooth muscle cell proliferation ISO","GO:0042493, GO:0045892, GO:0044026, GO:0032776, GO:1904707, GO:0010629, GO:0051571, GO:0042127, GO:0007265, GO:0010468, GO:0051573, GO:0010424, GO:0043045, GO:0006325, GO:0071560, GO:1905931, GO:0016458, GO:0006306, GO:0010216, GO:0010628, GO:1905460, GO:0046500, GO:0090309, GO:0071230, GO:0000122","Methylation,  Methyltransferase, 3D-structure,  Isopeptide bond,  S-adenosyl-L-methionine, Direct protein sequencing, Transcription,  Ubl conjugation, Zinc, Reference proteome,  Cytoplasm,  Acetylation,  Allosteric enzyme,  Transcription regulation,  Transferase,  Chromatin regulator,  Activator,  Phosphoprotein,  Zinc-finger,  DNA-binding,  Repeat, Alternative splicing,  Nucleus,  Repressor,  Metal-binding","GO:0009987, GO:0008152, GO:0050896, GO:0065007","GO:0003824, GO:0005488","GO:0005622, GO:0000785, GO:0043226, GO:0044297"
1380,Q9Z2W0,DNPEP_MOUSE,Aspartyl aminopeptidase {ECO:0000305},Mus musculus (Mouse),cytosol ISO,GO:0005829,"aminopeptidase activity IEA, zinc ion binding IEA, metallopeptidase activity IEA, identical protein binding ISO","GO:0042802, GO:0008270, GO:0004177, GO:0008237",,," Metalloprotease,  Protease, Aminopeptidase,  Hydrolase, Phosphoprotein,  Cytoplasm,  Reference proteome,  Metal-binding,  Zinc",,"GO:0003824, GO:0005488",
1381,Q8BZN6,DOC10_MOUSE,Dedicator of cytokinesis protein 10 {ECO:0000305},Mus musculus (Mouse),"nucleoplasm ISO, cytoplasm ISS, dendritic spine IDA, cytosol ISO, nucleus ISS","GO:0005829, GO:0005737, GO:0005654, GO:0043197, GO:0005634","Rho guanyl-nucleotide exchange factor activity IDA, guanyl-nucleotide exchange factor activity IDA, Rho GTPase binding IPI","GO:0005089, GO:0017048, GO:0005085","dendritic spine morphogenesis IMP, positive regulation of GTPase activity IDA, B cell homeostasis IMP, small GTPase mediated signal transduction IEA, regulation of cell migration ISO, marginal zone B cell differentiation IMP","GO:0007264, GO:0060997, GO:0002315, GO:0030334, GO:0001782, GO:0043547"," Phosphoprotein,  Alternative splicing, Reference proteome,  Synapse, Acetylation,  Cell projection,  Nucleus,  Guanine-nucleotide releasing factor, Cytoplasm,  Cell junction","GO:0002376, GO:0009987, GO:0032502, GO:0065007","GO:0005488, GO:0098772","GO:0098794, GO:0043226, GO:0005622, GO:0042995"
1382,P59764,DOCK4_MOUSE,Dedicator of cytokinesis protein 4,Mus musculus (Mouse),"membrane ISS, stereocilium bundle IDA, stereocilium IDA, Golgi apparatus ISO, cytosol ISS, nucleolus ISO, plasma membrane ISO","GO:0016020, GO:0032420, GO:0032421, GO:0005730, GO:0005829, GO:0005886, GO:0005794","PDZ domain binding ISO, receptor tyrosine kinase binding ISO, Rac guanyl-nucleotide exchange factor activity ISS, SH3 domain binding IEA, GTPase activator activity IEA, Rac GTPase binding ISO","GO:0030971, GO:0048365, GO:0005096, GO:0030676, GO:0030165, GO:0017124","negative regulation of vascular associated smooth muscle contraction ISO, cell chemotaxis ISS, positive regulation of vascular associated smooth muscle cell migration ISO, small GTPase mediated signal transduction IEA","GO:1904694, GO:0007264, GO:1904754, GO:0060326"," Membrane,  Phosphoprotein,  SH3-binding,  Cell membrane, Reference proteome,  Cytoplasm, Alternative splicing, Guanine-nucleotide releasing factor,  SH3 domain","GO:0040011, GO:0009987, GO:0032501, GO:0065007","GO:0005488, GO:0098772","GO:0016020, GO:0043226, GO:0042995, GO:0098862, GO:0005622"
1383,Q8R1A4,DOCK7_MOUSE,Dedicator of cytokinesis protein 7,Mus musculus (Mouse),axon IEA,GO:0030424,"Rac GTPase binding IDA, guanyl-nucleotide exchange factor activity IEA","GO:0005085, GO:0048365","regulation of neurogenesis IMP, establishment of neuroblast polarity ISO, negative regulation of cold-induced thermogenesis IMP, neuron projection development ISO, pigmentation IMP, positive regulation of vascular associated smooth muscle cell migration ISO, interkinetic nuclear migration IMP, microtubule cytoskeleton organization ISO, positive regulation of peptidyl-serine phosphorylation ISO, activation of GTPase activity ISO, small GTPase mediated signal transduction IEA, axonogenesis ISO, hematopoietic progenitor cell differentiation IGI","GO:0031175, GO:0007264, GO:0022027, GO:0045200, GO:0007409, GO:0043473, GO:0000226, GO:1904754, GO:0002244, GO:0120163, GO:0090630, GO:0050767, GO:0033138"," Coiled coil,  Alternative splicing,  Methylation, Phosphoprotein, Guanine-nucleotide releasing factor,  Neurogenesis, Acetylation,  Cell projection,  Reference proteome,  Differentiation, Developmental protein","GO:0009987, GO:0051179, GO:0032502, GO:0065007","GO:0005488, GO:0098772",GO:0042995
1384,Q8BIK4,DOCK9_MOUSE,Dedicator of cytokinesis protein 9,Mus musculus (Mouse),"endomembrane system IEA, membrane IEA","GO:0016020, GO:0012505","Rho guanyl-nucleotide exchange factor activity IDA, guanyl-nucleotide exchange factor activity IDA, Rho GTPase binding IPI","GO:0005089, GO:0017048, GO:0005085","positive regulation of GTPase activity IDA, small GTPase mediated signal transduction IEA","GO:0007264, GO:0043547"," Membrane, Phosphoprotein, Alternative splicing,  Guanine-nucleotide releasing factor,  Reference proteome","GO:0009987, GO:0065007","GO:0005488, GO:0098772",
1385,Q9WVF7,DPOE1_MOUSE,DNA polymerase epsilon catalytic subunit A,Mus musculus (Mouse),"epsilon DNA polymerase complex ISS, nucleoplasm ISO, nucleus ISO, plasma membrane ISO","GO:0008622, GO:0005886, GO:0005634, GO:0005654","nucleotide binding IEA, DNA binding ISO, DNA-directed DNA polymerase activity ISO, single-stranded DNA 3'-5' exodeoxyribonuclease activity IBA, zinc ion binding IEA, 4 iron, 4 sulfur cluster binding IEA, chromatin binding ISO","GO:0008310, GO:0000166, GO:0003887, GO:0003677, GO:0051539, GO:0003682, GO:0008270","nucleotide-excision repair, DNA gap filling ISO, DNA replication proofreading IBA, leading strand elongation IBA, G1/S transition of mitotic cell cycle ISO, mitotic cell cycle IBA, DNA synthesis involved in DNA repair ISO, base-excision repair, gap-filling ISO, embryonic organ development IEA, DNA replication ISO, DNA biosynthetic process ISO","GO:0006260, GO:0006287, GO:0000731, GO:0048568, GO:0000278, GO:0006272, GO:0071897, GO:0006297, GO:0000082, GO:0045004"," DNA repair, Nucleotidyltransferase,  Phosphoprotein,  Zinc-finger, DNA-directed DNA polymerase,  Iron,  Reference proteome, Transferase,  Hydrolase,  DNA-binding,  DNA replication,  Iron-sulfur,  Nucleus, 4Fe-4S,  DNA damage,  Metal-binding,  Zinc","GO:0050896, GO:0008152, GO:0009987, GO:0032502","GO:0003824, GO:0005488","GO:0016020, GO:1902494, GO:0140535, GO:0043226, GO:0140513, GO:0005622"
1386,Q61493,REV3L_MOUSE,DNA polymerase zeta catalytic subunit,Mus musculus (Mouse),"zeta DNA polymerase complex ISS, nucleolus IDA, nucleus IBA","GO:0005730, GO:0005634, GO:0016035","nucleotide binding IEA, DNA-directed DNA polymerase activity IBA, DNA binding IEA, metal ion binding IEA, 4 iron, 4 sulfur cluster binding IEA","GO:0000166, GO:0051539, GO:0003887, GO:0003677, GO:0046872","DNA replication IEA, DNA repair IMP, double-strand break repair via homologous recombination IBA, nucleic acid phosphodiester bond hydrolysis IEA, error-prone translesion synthesis IBA","GO:0090305, GO:0006281, GO:0000724, GO:0006260, GO:0042276"," DNA repair, Nucleotidyltransferase,  Phosphoprotein,  Zinc-finger, DNA-directed DNA polymerase,  Iron, Transferase,  DNA-binding,  DNA replication, 3D-structure,  Iron-sulfur,  4Fe-4S,  Nucleus,  Reference proteome,  DNA damage,  Metal-binding,  Zinc","GO:0050896, GO:0008152, GO:0009987","GO:0003824, GO:0005488","GO:1902494, GO:0140535, GO:0043226, GO:0005622"
1387,Q6NXK7,DPP10_MOUSE,Inactive dipeptidyl peptidase 10,Mus musculus (Mouse),"plasma membrane IDA, voltage-gated potassium channel complex IDA, membrane ISO","GO:0016020, GO:0008076, GO:0005886","ion channel binding ISO, serine-type peptidase activity IEA, potassium channel regulator activity IDA","GO:0044325, GO:0008236, GO:0015459","positive regulation of protein localization to plasma membrane ISO, regulation of potassium ion transmembrane transport IDA, protein localization to plasma membrane IDA","GO:1901379, GO:1903078, GO:0072659"," Membrane,  Phosphoprotein,  Glycoprotein,  Transmembrane helix,  Reference proteome, Signal-anchor,  Transmembrane, Cell membrane","GO:0009987, GO:0065007, GO:0051179","GO:0003824, GO:0005488, GO:0098772","GO:0016020, GO:0098796, GO:1990351"
1388,Q9Z218,FT,Dipeptidyl aminopeptidase-like protein 6,Mus musculus (Mouse),"plasma membrane IDA, neuronal cell body ISO, membrane IDA, integral component of membrane ISO, cell surface ISO, voltage-gated potassium channel complex IDA","GO:0016020, GO:0016021, GO:0043025, GO:0009986, GO:0005886, GO:0008076","serine-type peptidase activity IEA, potassium channel regulator activity IDA","GO:0008236, GO:0015459","positive regulation of protein localization to plasma membrane ISO, positive regulation of potassium ion transmembrane transport IMP, neuronal action potential IMP, regulation of potassium ion transport IMP, protein localization to plasma membrane IDA, positive regulation of potassium ion transport ISO, regulation of potassium ion transmembrane transport IDA, regulation of membrane potential IMP","GO:1903078, GO:1901381, GO:0043268, GO:0042391, GO:1901379, GO:0043266, GO:0019228, GO:0072659"," Direct protein sequencing,  Signal-anchor, Membrane,  Disulfide bond,  Glycoprotein,  Reference proteome,  Transmembrane, Cell membrane, Transmembrane helix","GO:0009987, GO:0065007, GO:0051179","GO:0003824, GO:0098772","GO:0016020, GO:0098796, GO:1990351, GO:0031224, GO:0044297"
