,Uniprot Entry,Accession Name,Name,Organism,GO Cellular Components,GO ID CC,GO Molecular Function,GO ID MF,GO Biological Process,GO ID BP,Keywords,Biological Process Label,Molecular Function Label,Cellular Component Label
1545,P27545,CERS1_MOUSE,Ceramide synthase 1 {ECO:0000303|PubMed:17977534},Mus musculus (Mouse),"intracellular membrane-bounded organelle IDA, endoplasmic reticulum ISS, integral component of membrane IEA, endoplasmic reticulum membrane IEA","GO:0005789, GO:0016021, GO:0043231, GO:0005783","N-acyltransferase activity IBA, sphingosine N-acyltransferase activity IDA","GO:0050291, GO:0016410","sphingolipid biosynthetic process ISO, cellular response to dithiothreitol ISO, cellular response to drug ISO, negative regulation of telomerase activity ISO, brain development IMP, ceramide biosynthetic process IDA, cellular response to UV-A ISO, cellular response to mycotoxin ISO","GO:0007420, GO:0036146, GO:0035690, GO:0051974, GO:0072721, GO:0046513, GO:0030148, GO:0071492","Acetylation,  Reference proteome, Membrane, Transmembrane helix,  Lipid biosynthesis,  Transmembrane,  Endoplasmic reticulum,  Lipid metabolism,  Transferase","GO:0009987, GO:0065007, GO:0050896, GO:0032502, GO:0008152",GO:0003824,"GO:0005622, GO:0031224, GO:0043226, GO:0016020"
1546,Q8VDH1,FBX21_MOUSE,F-box only protein 21,Mus musculus (Mouse),,,DNA binding IEA,GO:0003677,,," Ubl conjugation pathway,  Reference proteome, Alternative splicing",,GO:0005488,
1547,Q80V34,DIDO1_MOUSE,Death-inducer obliterator 1,Mus musculus (Mouse),"nucleoplasm TAS, cytoplasm TAS, spindle IEA, nucleus IDA","GO:0005737, GO:0005819, GO:0005634, GO:0005654",metal ion binding IEA,GO:0046872,"apoptotic signaling pathway IDA, transcription, DNA-templated IEA","GO:0006351, GO:0097190"," Nucleus,  Metal-binding,  Reference proteome,  Alternative splicing,  Acetylation,  Ubl conjugation,  Direct protein sequencing,  Isopeptide bond, Cytoskeleton, 3D-structure,  Phosphoprotein, Zinc,  Zinc-finger,  Cytoplasm, Methylation,  Apoptosis","GO:0009987, GO:0008152, GO:0065007",GO:0005488,"GO:0005622, GO:0043226"
1548,P54923,ADPRH_MOUSE,[Protein ADP-ribosylarginine] hydrolase,Mus musculus (Mouse),"extracellular space ISO, cytosol ISO","GO:0005615, GO:0005829","ADP-ribosylarginine hydrolase activity IMP, magnesium ion binding ISS, potassium ion binding ISS","GO:0030955, GO:0000287, GO:0003875","protein de-ADP-ribosylation ISS, cellular protein modification process IMP","GO:0051725, GO:0006464"," Reference proteome, Hydrolase,  Metal-binding,  Magnesium","GO:0009987, GO:0008152","GO:0003824, GO:0005488",
1549,Q08509,EPS8_MOUSE,Epidermal growth factor receptor kinase substrate 8,Mus musculus (Mouse),"ruffle membrane IDA, stereocilium tip IDA, NMDA selective glutamate receptor complex IDA, plasma membrane IBA, cell cortex IDA, postsynaptic density IDA, glutamatergic synapse ISO, stereocilium IDA, brush border IDA, growth cone IEA, synapse IDA, stereocilium bundle IDA","GO:0032426, GO:0005938, GO:0014069, GO:0032421, GO:0005886, GO:0030426, GO:0032587, GO:0098978, GO:0032420, GO:0005903, GO:0017146, GO:0045202","Rac GTPase binding IDA, actin binding IDA, signaling adaptor activity IEA","GO:0048365, GO:0003779, GO:0035591","actin crosslink formation IDA, behavioral response to ethanol IMP, dendritic cell migration IMP, regulation of Rho protein signal transduction IBA, actin polymerization-dependent cell motility IDA, adult locomotory behavior IMP, exit from mitosis IMP, Rac protein signal transduction IDA, Rho protein signal transduction IBA, actin filament bundle assembly IDA, barbed-end actin filament capping IDA, cellular response to leukemia inhibitory factor IEP, regulation of actin filament length IMP, actin cytoskeleton reorganization IMP, regulation of cell shape IMP, positive regulation of ruffle assembly IBA","GO:0035023, GO:0016601, GO:1900029, GO:0070358, GO:0031532, GO:0051016, GO:0048149, GO:1990830, GO:0036336, GO:0010458, GO:0030832, GO:0051017, GO:0051764, GO:0008344, GO:0008360, GO:0007266"," SH3 domain,  Reference proteome,  Actin-binding,  Ubl conjugation, Synapse,  Cell junction, Cytoplasm,  Synaptosome,  Phosphoprotein, 3D-structure,  Membrane,  Cell membrane,  Cell projection","GO:0002376, GO:0009987, GO:0065007, GO:0007610, GO:0040011, GO:0050896, GO:0032501","GO:0060090, GO:0005488","GO:0005737, GO:0043235, GO:0030427, GO:0042995, GO:0043226, GO:0098862, GO:0098796, GO:1990351, GO:0031256, GO:0030054, GO:0016020"
1550,O70503,DHB12_MOUSE,Very-long-chain 3-oxoacyl-CoA reductase {ECO:0000305},Mus musculus (Mouse),"extracellular matrix IDA, integral component of membrane IEA, endoplasmic reticulum membrane IEA","GO:0031012, GO:0005789, GO:0016021","heparin binding IDA, fibronectin binding IDA, 3-oxo-cerotoyl-CoA reductase activity IEA, 3-oxo-behenoyl-CoA reductase activity IEA, 3-oxo-lignoceroyl-CoA reductase activity IEA, collagen binding IDA, estradiol 17-beta-dehydrogenase activity IEA, 3-oxo-arachidoyl-CoA reductase activity IEA","GO:0102339, GO:0102341, GO:0005518, GO:0008201, GO:0004303, GO:0102340, GO:0102342, GO:0001968","extracellular matrix organization IDA, estrogen biosynthetic process IEA, fatty acid biosynthetic process IEA, positive regulation of cell-substrate adhesion IDA","GO:0030198, GO:0006703, GO:0006633, GO:0010811"," Transmembrane helix,  Reference proteome,  Oxidoreductase, Lipid metabolism, Alternative splicing,  Lipid biosynthesis,  Membrane,  NADP, Steroid biosynthesis,  Transmembrane,  Endoplasmic reticulum","GO:0008152, GO:0009987, GO:0065007","GO:0003824, GO:0005488","GO:0030312, GO:0031224, GO:0016020"
1551,Q80TL1,ADCY2_MOUSE,Adenylate cyclase type 2,Mus musculus (Mouse),"cytoplasm ISO, plasma membrane IDA, membrane IDA, integral component of plasma membrane ISS, dendrite IDA, membrane raft ISO, protein-containing complex ISO","GO:0005737, GO:0005887, GO:0045121, GO:0030425, GO:0032991, GO:0005886, GO:0016020","ATP binding IEA, adenylate cyclase activity ISS, adenylate cyclase binding IPI, manganese ion binding ISS, G-protein beta/gamma-subunit complex binding ISO, magnesium ion binding ISS","GO:0031683, GO:0030145, GO:0000287, GO:0008179, GO:0005524, GO:0004016","activation of adenylate cyclase activity TAS, adenylate cyclase-activating G protein-coupled receptor signaling pathway ISS, cAMP-mediated signaling ISS, adenylate cyclase-modulating G protein-coupled receptor signaling pathway ISO, cellular response to forskolin ISS, cAMP biosynthetic process ISS","GO:0019933, GO:0007190, GO:0007188, GO:1904322, GO:0006171, GO:0007189","ATP-binding,  Metal-binding,  Reference proteome,  Repeat,  Nucleotide-binding, Transmembrane helix,  cAMP biosynthesis, Phosphoprotein,  Glycoprotein,  Manganese,  Membrane,  Transmembrane,  Cell membrane,  Magnesium,  Cytoplasm, Lyase","GO:0050896, GO:0008152, GO:0009987, GO:0065007","GO:0003824, GO:0005488","GO:0042995, GO:0031224, GO:0016020"
1552,Q9D9K9,GTF2I_MOUSE,General transcription factor II-I,Mus musculus (Mouse),"nucleoplasm ISO, neuronal cell body IDA, cytoplasm IEA, cell projection IDA, nucleus IDA","GO:0005737, GO:0043025, GO:0042995, GO:0005634, GO:0005654","DNA-binding transcription activator activity, RNA polymerase II-specific ISO, DNA binding IEA, RNA polymerase II activating transcription factor binding ISO, mitogen-activated protein kinase binding IDA, DNA-binding transcription factor activity IBA","GO:0001228, GO:0003700, GO:0051019, GO:0003677, GO:0001102","negative regulation of cytosolic calcium ion concentration ISO, negative regulation of angiogenesis ISO, positive regulation of DNA repair by transcription from RNA polymerase II promoter ISO, transition between slow and fast fiber IDA","GO:0016525, GO:0014886, GO:0100026, GO:0051481"," Nucleus,  Reference proteome,  Repeat,  Alternative splicing,  Acetylation,  Ubl conjugation,  Phosphoprotein, 3D-structure, Isopeptide bond,  DNA-binding,  Cytoplasm, Transcription,  Transcription regulation","GO:0009987, GO:0008152, GO:0065007","GO:0140110, GO:0005488","GO:0005622, GO:0044297, GO:0043226"
1553,Q64735,FT,Complement component receptor 1-like protein,Mus musculus (Mouse),"external side of plasma membrane IDA, cell surface IDA, integral component of membrane IEA, basolateral plasma membrane IDA, receptor complex ISO","GO:0043235, GO:0009897, GO:0016323, GO:0009986, GO:0016021",,,"complement activation, classical pathway IEA, innate immune response IEA, regulation of complement activation IMP, cellular response to hypoxia IDA, female pregnancy IEA, regulation of complement-dependent cytotoxicity ISO, in utero embryonic development IGI, complement activation IMP, negative regulation of complement activation IMP","GO:0006958, GO:0006956, GO:0007565, GO:0045916, GO:0030449, GO:0001701, GO:1903659, GO:0045087, GO:0071456","Innate immunity,  Signal,  Receptor,  Repeat,  Alternative splicing, Reference proteome, Transmembrane helix, Developmental protein,  Phosphoprotein, 3D-structure,  Glycoprotein,  Membrane,  Pregnancy,  Transmembrane,  Immunity,  Sushi,  Disulfide bond,  Complement pathway","GO:0002376, GO:0022414, GO:0009987, GO:0065007, GO:0050896, GO:0032501, GO:0051704, GO:0044419, GO:0032502",,"GO:0031224, GO:0098552, GO:0016020"
1554,Q60749,KHDR1_MOUSE,"KH domain-containing, RNA-binding, signal transduction-associated protein 1",Mus musculus (Mouse),"cytoplasm ISS, nucleoplasm ISO, protein-containing complex ISO, Grb2-Sos complex ISO, membrane ISS, nucleus IDA","GO:0005737, GO:0005634, GO:0005654, GO:0032991, GO:0070618, GO:0016020","SH3 domain binding ISO, poly(A) binding ISO, signaling adaptor activity IDA, mRNA binding IBA, protein domain specific binding ISO, SH2 domain binding ISO, protein-containing complex binding ISO, RNA binding IDA, identical protein binding ISO, poly(U) RNA binding ISO, protein tyrosine kinase binding IPI","GO:0042169, GO:0008143, GO:0017124, GO:0003729, GO:0008266, GO:0044877, GO:0019904, GO:0042802, GO:1990782, GO:0035591, GO:0003723","positive regulation of translational initiation ISS, positive regulation of RNA export from nucleus ISS, regulation of RNA export from nucleus IDA, cell surface receptor signaling pathway IDA, regulation of alternative mRNA splicing, via spliceosome ISS, T cell receptor signaling pathway ISO, regulation of mRNA splicing, via spliceosome IDA, mRNA processing IEA, spermatogenesis IEA, negative regulation of transcription by RNA polymerase II IDA, cell cycle IEA","GO:0045948, GO:0007166, GO:0000381, GO:0007283, GO:0007049, GO:0048024, GO:0006397, GO:0000122, GO:0046831, GO:0046833, GO:0050852"," Nucleus, Acetylation,  Reference proteome, Transcription,  Ubl conjugation,  Cell cycle,  Direct protein sequencing, Phosphoprotein,  RNA-binding, Isopeptide bond,  Membrane,  mRNA processing,  SH3-binding,  Cytoplasm,  Methylation,  Transcription regulation","GO:0002376, GO:0022414, GO:0009987, GO:0065007, GO:0008152, GO:0032502","GO:0060090, GO:0005488","GO:0005622, GO:0098796, GO:0043226"
1555,Q9D404,OXSM_MOUSE,"3-oxoacyl-[acyl-carrier-protein] synthase, mitochondrial {ECO:0000305}",Mus musculus (Mouse),"mitochondrion HDA, cytosol ISO","GO:0005739, GO:0005829",3-oxoacyl-[acyl-carrier-protein] synthase activity ISS,GO:0004315,"medium-chain fatty acid biosynthetic process ISS, short-chain fatty acid biosynthetic process ISS, acyl-CoA metabolic process ISS, fatty acid biosynthetic process IBA","GO:0051790, GO:0006633, GO:0051792, GO:0006637"," Transferase, Acetylation, Reference proteome, Fatty acid metabolism,  Acyltransferase,  Lipid biosynthesis,  Mitochondrion,  Transit peptide,  Lipid metabolism,  Fatty acid biosynthesis","GO:0009987, GO:0008152",GO:0003824,"GO:0005622, GO:0043226"
1556,Q61292,FT,Laminin subunit beta-2,Mus musculus (Mouse),"neuromuscular junction IDA, extracellular region TAS, collagen-containing extracellular matrix HDA, synaptic cleft IDA, laminin-3 complex IDA, laminin complex IDA, synapse IDA, basement membrane IDA","GO:0045202, GO:0043083, GO:0031594, GO:0062023, GO:0043256, GO:0005604, GO:0005576, GO:0005608","integrin binding IPI, extracellular matrix structural constituent IBA","GO:0005178, GO:0005201","neuromuscular junction development IMP, Schwann cell development IDA, metanephric glomerular basement membrane development IMP, axon extension involved in regeneration IMP, cell morphogenesis involved in differentiation IGI, animal organ morphogenesis IBA, basement membrane assembly IBA, metanephric glomerular visceral epithelial cell development IMP, astrocyte development IGI, retina development in camera-type eye IGI, substrate adhesion-dependent cell spreading IBA, cell migration IBA, tissue development IBA, neuron projection development IDA, visual perception IGI, synapse organization IMP, axon guidance IGI","GO:0070831, GO:0014002, GO:0031175, GO:0009888, GO:0014044, GO:0072274, GO:0007528, GO:0072249, GO:0016477, GO:0034446, GO:0060041, GO:0007601, GO:0007411, GO:0009887, GO:0050808, GO:0048677, GO:0000904"," Coiled coil,  Signal,  Reference proteome,  Laminin EGF-like domain,  Repeat, Phosphoprotein,  Cell adhesion,  Glycoprotein, Basement membrane,  Secreted, Extracellular matrix,  Disulfide bond","GO:0022610, GO:0009987, GO:0040011, GO:0032501, GO:0040007, GO:0032502","GO:0005488, GO:0005198","GO:0043256, GO:0030054, GO:0030312, GO:0005576"
1557,Q9CYZ2,TPD54_MOUSE,Tumor protein D54,Mus musculus (Mouse),"cytoplasm ISS, perinuclear region of cytoplasm ISS","GO:0005737, GO:0048471",protein homodimerization activity ISO,GO:0042803,,," Phosphoprotein,  Coiled coil, Acetylation,  Reference proteome",,GO:0005488,
1558,Q60692,PSB6_MOUSE,Proteasome subunit beta type-6,Mus musculus (Mouse),"proteasome core complex, beta-subunit complex ISS, proteasome core complex IDA, proteasome complex ISO, nucleoplasm ISO, cytosol ISO, cytoplasm IBA, nucleus IBA","GO:0005737, GO:0000502, GO:0005634, GO:0005839, GO:0005654, GO:0005829, GO:0019774","endopeptidase activity IBA, threonine-type endopeptidase activity IEA","GO:0004175, GO:0004298","proteasomal protein catabolic process IBA, proteasome-mediated ubiquitin-dependent protein catabolic process IBA, proteasomal ubiquitin-independent protein catabolic process IBA","GO:0043161, GO:0010499, GO:0010498"," Zymogen,  Acetylation, Nucleus,  Polymorphism, Reference proteome,  Threonine protease,  Proteasome,  Direct protein sequencing,  Phosphoprotein, 3D-structure,  Hydrolase,  Cytoplasm,  Protease","GO:0009987, GO:0008152",GO:0003824,"GO:0140535, GO:0005622, GO:1902494, GO:0043226"
1559,Q9WUM4,COR1C_MOUSE,Coronin-1C,Mus musculus (Mouse),"lamellipodium ISO, cell cortex IEA, flotillin complex IDA, endosome membrane ISS, cytoskeleton IDA, ruffle membrane IEA, lateral plasma membrane ISO, actin cytoskeleton ISO","GO:0016328, GO:0005938, GO:0005856, GO:0016600, GO:0032587, GO:0030027, GO:0015629, GO:0010008","actin filament binding ISO, Rac GTPase binding IPI","GO:0048365, GO:0051015","membrane fission ISS, neural crest cell migration ISO, positive regulation of lamellipodium morphogenesis ISO, establishment of protein localization IMP, regulation of fibroblast migration IMP, regulation of protein phosphorylation ISO, regulation of focal adhesion assembly ISO, endosome membrane tubulation ISS, regulation of ruffle assembly IGI, endosome fission ISS, negative regulation of protein phosphorylation ISO, activation of GTPase activity IMP, cell migration IBA, actin cytoskeleton organization TAS, negative regulation of substrate adhesion-dependent cell spreading ISO, negative regulation of focal adhesion assembly ISO, regulation of substrate adhesion-dependent cell spreading ISO, regulation of epithelial cell migration ISO, negative regulation of protein kinase activity by regulation of protein phosphorylation ISO, actin filament organization IBA, endosomal transport ISS, phagocytosis TAS, negative regulation of epithelial cell migration ISO, actin cortical patch assembly TAS","GO:0090148, GO:0001933, GO:0001932, GO:0030036, GO:2000394, GO:1900024, GO:0097750, GO:0010632, GO:0001755, GO:1900025, GO:0090630, GO:0006909, GO:0051893, GO:0016477, GO:0051895, GO:0045184, GO:0007015, GO:0016197, GO:0010762, GO:0000147, GO:0140285, GO:0044387, GO:1900027, GO:0010633"," Coiled coil, Acetylation,  Actin-binding,  Cytoskeleton,  Reference proteome,  Repeat, WD repeat, Cytoplasm,  Membrane,  Cell membrane,  Endosome,  Cell projection","GO:0040011, GO:0051179, GO:0009987, GO:0065007",GO:0005488,"GO:0005737, GO:0042995, GO:0005622, GO:0043226, GO:0098796, GO:0031256, GO:0016020"
1560,Q8BGN3,FT,Glycerophosphocholine cholinephosphodiesterase ENPP6 {ECO:0000305},Mus musculus (Mouse),"anchored component of membrane IEA, plasma membrane IDA, extracellular region ISO","GO:0031225, GO:0005576, GO:0005886","glycerophosphocholine cholinephosphodiesterase activity IMP, phosphoric diester hydrolase activity ISS, glycerophosphodiester phosphodiesterase activity IDA, metal ion binding IEA","GO:0008889, GO:0047390, GO:0046872, GO:0008081","choline metabolic process IDA, lipid metabolic process ISS, lipid catabolic process IEA","GO:0019695, GO:0016042, GO:0006629"," Signal,  Reference proteome,  Lipoprotein, Hydrolase, Metal-binding,  Phosphoprotein, 3D-structure,  Glycoprotein,  Lipid degradation,  Membrane,  Cell membrane,  GPI-anchor,  Lipid metabolism,  Zinc,  Disulfide bond",GO:0008152,"GO:0003824, GO:0005488","GO:0031224, GO:0016020"
1561,Q58A65,JIP4_MOUSE,C-Jun-amino-terminal kinase-interacting protein 4,Mus musculus (Mouse),"perinuclear region of cytoplasm IDA, centriolar satellite ISO, cytosol ISO, lysosomal membrane ISS, cytoplasm IDA","GO:0005737, GO:0005765, GO:0034451, GO:0005829, GO:0048471","MAP-kinase scaffold activity IBA, identical protein binding IPI, mitogen-activated protein kinase p38 binding IDA, kinesin binding IDA, JUN kinase binding IDA, signaling receptor complex adaptor activity IBA","GO:0019894, GO:0005078, GO:0008432, GO:0042802, GO:0030159, GO:0048273","positive regulation of neuron differentiation IMP, positive regulation of MAPK cascade IGI, negative regulation of dendrite extension ISO, striated muscle cell differentiation IGI, negative regulation of protein phosphorylation ISO, lysosome localization ISS, vesicle-mediated transport IBA, activation of JUN kinase activity IDA, positive regulation of cell migration ISO, negative regulation of neuron differentiation ISO, retrograde transport, endosome to Golgi ISO, activation of MAPK activity IDA","GO:0030335, GO:0001933, GO:1903860, GO:0042147, GO:0032418, GO:0051146, GO:0000187, GO:0045666, GO:0045665, GO:0007257, GO:0016192, GO:0043410"," Coiled coil, Acetylation,  Lysosome,  Alternative splicing, Membrane,  Reference proteome,  Phosphoprotein,  Cytoplasm","GO:0032502, GO:0051179, GO:0009987, GO:0065007","GO:0060090, GO:0005488",GO:0016020
1562,O89017,FT,Legumain,Mus musculus (Mouse),"cytoplasm ISO, apical part of cell IDA, lysosome IDA, perinuclear region of cytoplasm ISO, extracellular region ISO, late endosome IDA","GO:0005737, GO:0005764, GO:0045177, GO:0005770, GO:0005576, GO:0048471","cysteine-type endopeptidase activity IDA, peptidase activity IMP","GO:0004197, GO:0008233","negative regulation of ERBB signaling pathway IMP, associative learning IGI, renal system process IMP, vacuolar protein processing IBA, memory IGI, negative regulation of multicellular organism growth IMP, activation of cysteine-type endopeptidase activity ISO, negative regulation of gene expression ISO, positive regulation of endothelial cell chemotaxis ISO, cellular response to calcium ion ISO, cellular response to hepatocyte growth factor stimulus ISO, proteolysis IDA, cellular response to amyloid-beta ISO, positive regulation of mitotic cell cycle ISO, negative regulation of neuron apoptotic process ISO, positive regulation of long-term synaptic potentiation IGI, proteolysis involved in cellular protein catabolic process IMP, positive regulation of monocyte chemotaxis ISO, response to acidic pH IMP, positive regulation of cell population proliferation ISO, dendritic spine organization IGI, receptor catabolic process IMP, self proteolysis ISO","GO:2001028, GO:0006624, GO:0097202, GO:0008306, GO:0035729, GO:0051603, GO:1900273, GO:0043524, GO:0097061, GO:0090026, GO:0006508, GO:0010629, GO:1901185, GO:0071277, GO:0032801, GO:0045931, GO:0003014, GO:0097264, GO:0010447, GO:0008284, GO:1904646, GO:0040015, GO:0007613"," Signal,  Zymogen,  Lysosome, Reference proteome, 3D-structure,  Glycoprotein,  Thiol protease,  Hydrolase,  Disulfide bond,  Protease","GO:0009987, GO:0065007, GO:0007610, GO:0050896, GO:0032501, GO:0008152",GO:0003824,"GO:0005622, GO:0043226"
1563,P42567,EPS15_MOUSE,Epidermal growth factor receptor substrate 15,Mus musculus (Mouse),"synapse ISO, plasma membrane IDA, clathrin-coated pit IDA, early endosome membrane IEA, clathrin-coated vesicle IDA, clathrin coat of coated pit IDA, glutamatergic synapse ISO, cytosol ISO, AP-2 adaptor complex IDA, basal plasma membrane ISO, early endosome ISO, postsynapse IEA, aggresome ISO, apical plasma membrane ISO, intracellular membrane-bounded organelle ISO, ciliary membrane IDA","GO:0009925, GO:0005769, GO:0098794, GO:0005886, GO:0016324, GO:0098978, GO:0030132, GO:0030136, GO:0016235, GO:0043231, GO:0030122, GO:0031901, GO:0005905, GO:0005829, GO:0045202, GO:0060170","polyubiquitin modification-dependent protein binding ISS, SH3 domain binding IEA, calcium ion binding IEA, identical protein binding IPI","GO:0005509, GO:0017124, GO:0042802, GO:0031593","clathrin coat assembly ISO, endocytosis IBA, Golgi to endosome transport ISS, receptor-mediated endocytosis of virus by host cell ISO, endosomal transport IBA, viral entry into host cell ISO, positive regulation of receptor recycling ISO, regulation of cell population proliferation ISO, endocytic recycling ISO, postsynaptic neurotransmitter receptor internalization ISO","GO:0016197, GO:0001921, GO:0046718, GO:0098884, GO:0006895, GO:0019065, GO:0006897, GO:0048268, GO:0042127, GO:0032456"," Metal-binding,  Repeat,  Alternative splicing,  Acetylation, Membrane,  Protein transport, Reference proteome, Coated pit,  Ubl conjugation,  Direct protein sequencing,  Endosome,  Phosphoprotein, 3D-structure,  Endocytosis,  Calcium,  Cell membrane,  SH3-binding,  Transport,  Cytoplasm","GO:0051179, GO:0009987, GO:0065007, GO:0051704, GO:0044419, GO:0008152",GO:0005488,"GO:0043226, GO:0005622, GO:0098796, GO:0030054, GO:0016020"
1564,Q7TSC1,PRC2A_MOUSE,Protein PRRC2A,Mus musculus (Mouse),"plasma membrane ISO, nucleoplasm ISO, cytosol ISO","GO:0005886, GO:0005829, GO:0005654",,,cell differentiation IBA,GO:0030154," Nucleus, Acetylation,  Reference proteome,  Repeat,  Direct protein sequencing, Phosphoprotein,  Cytoplasm,  Methylation","GO:0032502, GO:0009987",,GO:0016020
1565,Q8QZT2,CCSAP_MOUSE,"Centriole, cilia and spindle-associated protein",Mus musculus (Mouse),"axoneme ISS, mitotic spindle astral microtubule ISS, axon ISS, ciliary basal body ISS, spindle ISS, mitotic spindle ISS, ciliary transition zone ISS, centrosome ISS, centriole ISS, cilium ISS","GO:0005813, GO:0035869, GO:0030424, GO:0005930, GO:0061673, GO:0072686, GO:0005929, GO:0005819, GO:0036064, GO:0005814",microtubule binding ISS,GO:0008017,"mitotic spindle microtubule depolymerization ISS, regulation of embryonic development ISS, regulation of cilium beat frequency involved in ciliary motility ISS, regulation of mitotic spindle assembly ISS, cell division IEA, multicellular organism development IEA, cell cycle IEA","GO:0045995, GO:1990755, GO:0007275, GO:0007049, GO:0051301, GO:0060296, GO:1901673","Acetylation,  Repeat,  Developmental protein,  Cell division,  Cell cycle,  Microtubule, Reference proteome, Cytoskeleton,  Phosphoprotein,  Mitosis,  Cilium,  Cytoplasm,  Cell projection","GO:0032502, GO:0032501, GO:0009987, GO:0065007",GO:0005488,"GO:0099080, GO:0042995, GO:0005622, GO:0043226, GO:0005815"
1566,Q99L04,DHRS1_MOUSE,Dehydrogenase/reductase SDR family member 1,Mus musculus (Mouse),"mitochondrion HDA, mitochondrial inner membrane HDA, endoplasmic reticulum ISO","GO:0005739, GO:0005743, GO:0005783",oxidoreductase activity IEA,GO:0016491,,," Reference proteome,  Oxidoreductase, Methylation",,GO:0003824,"GO:0005622, GO:0016020, GO:0043226"
1567,O08644,EPHB6_MOUSE,Ephrin type-B receptor 6,Mus musculus (Mouse),"integral component of plasma membrane IBA, cell surface IDA, receptor complex IBA, extracellular region IEA, neuron projection IBA","GO:0005887, GO:0043005, GO:0043235, GO:0009986, GO:0005576","transmembrane receptor protein tyrosine kinase activity IBA, transmembrane-ephrin receptor activity IBA, ATP binding IEA","GO:0005524, GO:0004714, GO:0005005","transmembrane receptor protein tyrosine kinase signaling pathway IBA, T cell mediated immunity IMP, activated T cell proliferation IMP, multicellular organism development IBA, cytokine secretion IMP, positive regulation of T cell costimulation IGI, central nervous system projection neuron axonogenesis IBA, positive regulation of protein binding IMP, type IV hypersensitivity IMP, axon guidance IBA, positive regulation of kinase activity IBA","GO:0021952, GO:0050663, GO:0002456, GO:0007275, GO:0050798, GO:0033674, GO:2000525, GO:0032092, GO:0007411, GO:0007169, GO:0001806"," Signal,  Receptor,  Reference proteome,  Repeat,  Transmembrane helix, Alternative splicing,  ATP-binding, Nucleotide-binding,  Glycoprotein,  Secreted,  Membrane, Transmembrane,  Cell membrane","GO:0002376, GO:0009987, GO:0065007, GO:0050896, GO:0032501, GO:0008152, GO:0032502","GO:0003824, GO:0005488, GO:0060089","GO:0042995, GO:0031224"
1568,Q99MR8,MCCA_MOUSE,"Methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial",Mus musculus (Mouse),"mitochondrial inner membrane HDA, 3-methylcrotonyl-CoA carboxylase complex, mitochondrial ISO, mitochondrion HDA, mitochondrial matrix ISO, methylcrotonoyl-CoA carboxylase complex ISS","GO:0002169, GO:0005759, GO:0005739, GO:1905202, GO:0005743","methylcrotonoyl-CoA carboxylase activity IBA, CoA carboxylase activity IBA, ATP binding IEA, metal ion binding IEA","GO:0005524, GO:0004485, GO:0046872, GO:0016421",leucine catabolic process IEA,GO:0006552,"Acetylation,  Biotin,  Reference proteome, Nucleotide-binding,  ATP-binding,  Mitochondrion,  Transit peptide,  Ligase","GO:0009987, GO:0008152","GO:0003824, GO:0005488","GO:0031974, GO:0005622, GO:0043226, GO:0098798, GO:1902494, GO:0016020"
1569,O55100,SNG1_MOUSE,Synaptogyrin-1 {ECO:0000305},Mus musculus (Mouse),"synaptic vesicle ISO, melanosome IEA, integral component of synaptic vesicle membrane ISO, synaptic vesicle membrane ISO, neuromuscular junction IBA","GO:0030672, GO:0030285, GO:0042470, GO:0008021, GO:0031594",,,"regulation of short-term neuronal synaptic plasticity IMP, synaptic vesicle membrane organization ISS, cellular response to leukemia inhibitory factor IEP, regulation of long-term neuronal synaptic plasticity IMP, regulated exocytosis ISS, protein targeting ISO","GO:0045055, GO:0048169, GO:0048499, GO:0006605, GO:1990830, GO:0048172"," Transmembrane helix,  Cytoplasmic vesicle, Acetylation,  Alternative splicing,  Reference proteome,  Cell junction, Direct protein sequencing,  Membrane,  Synapse, Transmembrane","GO:0050896, GO:0051179, GO:0009987, GO:0065007",,"GO:0043226, GO:0030054, GO:0031224, GO:0016020"
