,Uniprot Entry,Accession Name,Name,Organism,GO Cellular Components,GO ID CC,GO Molecular Function,GO ID MF,GO Biological Process,GO ID BP,Keywords,Biological Process Label,Molecular Function Label,Cellular Component Label
1150,P14231,FT,Sodium/potassium-transporting ATPase subunit beta-2,Mus musculus (Mouse),"cytoplasm IDA, plasma membrane IMP, cell periphery ISO, cell body membrane IDA, cell projection membrane IDA, astrocyte end-foot IDA, apical plasma membrane IDA, external side of plasma membrane IDA, neuron to neuron synapse IDA, photoreceptor inner segment IDA, sodium, astrocyte projection IDA, lateral plasma membrane ISO, membrane ISO","GO:0005737, GO:0016328, GO:0097449, GO:0097450, GO:0009897, GO:0016020, GO:0005890, GO:0016324, GO:0001917, GO:0071944, GO:0044298, GO:0098984, GO:0031253, GO:0005886","ATPase binding ISO, protein heterodimerization activity ISO, sodium, ATPase activator activity ISO","GO:0005391, GO:0051117, GO:0046982, GO:0001671","cell-substrate adhesion IDA, membrane repolarization ISO, third ventricle development IMP, photoreceptor cell maintenance IMP, negative regulation of glial cell migration IDA, positive regulation of potassium ion transmembrane transporter activity ISO, motor behavior IMP, retina homeostasis IMP, positive regulation of sodium ion export across plasma membrane ISO, protein stabilization ISO, plasma membrane bounded cell projection organization IMP, sodium ion export across plasma membrane ISO, lateral ventricle development IMP, cellular potassium ion homeostasis ISO, positive regulation of ATPase activity ISO, potassium ion import across plasma membrane ISO, positive regulation of potassium ion import across plasma membrane ISO, positive regulation of neuron projection development IDA, cellular sodium ion homeostasis ISO, neuronal-glial interaction involved in hindbrain glial-mediated radial cell migration IMP","GO:0031589, GO:0086009, GO:1903278, GO:1901018, GO:0050821, GO:0120036, GO:1990573, GO:0030007, GO:0021670, GO:1903976, GO:0021944, GO:0036376, GO:0021678, GO:0045494, GO:0032781, GO:1903288, GO:0006883, GO:0001895, GO:0010976, GO:0061744"," Potassium transport, Reference proteome,  Ion transport,  Transmembrane helix,  Sodium transport,  Transmembrane, Cell adhesion,  Potassium,  Direct protein sequencing,  Disulfide bond,  Cell membrane,  Signal-anchor,  Transport,  Membrane, Sodium/potassium transport,  Sodium, Glycoprotein","GO:0065007, GO:0051179, GO:0007610, GO:0032502, GO:0009987, GO:0022610, GO:0032501","GO:0005215, GO:0005488, GO:0098772","GO:0016020, GO:0098552, GO:0030054, GO:0042995, GO:0098796, GO:1990351"
1151,Q80XR2,AT2C1_MOUSE,Calcium-transporting ATPase type 2C member 1,Mus musculus (Mouse),"membrane TAS, integral component of membrane IEA, intracellular membrane-bounded organelle ISO, plasma membrane ISO, Golgi apparatus IDA, secretory granule ISO, Golgi membrane ISS, transport vesicle ISO, Golgi cisterna membrane IEA, trans-Golgi network ISS, endoplasmic reticulum IBA","GO:0005783, GO:0030141, GO:0005794, GO:0043231, GO:0016020, GO:0005802, GO:0016021, GO:0030133, GO:0032580, GO:0005886, GO:0000139","ATP binding ISS, ATPase activity IBA, manganese transmembrane transporter activity, phosphorylative mechanism ISS, calcium ion binding ISS, manganese ion binding ISS, calcium transmembrane transporter activity, phosphorylative mechanism ISS, proton-exporting ATPase activity, phosphorylative mechanism IBA","GO:0016887, GO:0030145, GO:0015410, GO:0005509, GO:0005388, GO:0008553, GO:0005524","calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules ISS, epidermis development ISS, Golgi calcium ion transport ISS, cellular calcium ion homeostasis ISS, Golgi calcium ion homeostasis ISS, actin cytoskeleton reorganization ISS, calcium ion transmembrane transport IBA, positive regulation of I-kappaB kinase/NF-kappaB signaling ISS, manganese ion transport ISS, calcium ion transport ISS, cellular manganese ion homeostasis ISS","GO:0006874, GO:0032468, GO:0043123, GO:0031532, GO:0032472, GO:0006828, GO:0008544, GO:0006816, GO:0016339, GO:0070588, GO:0030026"," Calcium,  Magnesium,  Ion transport,  Metal-binding, Golgi apparatus,  Calcium transport, Nucleotide-binding,  Transport, Transmembrane helix,  Membrane,  Transmembrane, ATP-binding,  Translocase,  Reference proteome,  Direct protein sequencing","GO:0065007, GO:0051179, GO:0032502, GO:0009987, GO:0022610","GO:0003824, GO:0005215, GO:0005488","GO:0043226, GO:0031224, GO:0016020, GO:0005622, GO:0031984"
1152,Q925I1,ATAD3_MOUSE,ATPase family AAA domain-containing protein 3,Mus musculus (Mouse),"mitochondrial inner membrane HDA, integral component of membrane IEA, mitochondrion IDA, mitochondrial nucleoid IEA","GO:0016021, GO:0042645, GO:0005739, GO:0005743","zinc ion binding IBA, identical protein binding ISO, ATP binding IEA, ATPase activity IEA","GO:0042802, GO:0016887, GO:0008270, GO:0005524","regulation of cell growth ISO, negative regulation of apoptotic process ISO, antiviral innate immune response ISS, mitochondrion organization IBA","GO:0140374, GO:0007005, GO:0043066, GO:0001558","Reference proteome,  Transmembrane helix, Acetylation,  Nucleotide-binding, Direct protein sequencing,  ATP-binding,  Alternative splicing,  Membrane,  Transmembrane,  Coiled coil,  Mitochondrion nucleoid,  Mitochondrion, Mitochondrion inner membrane","GO:0065007, GO:0050896, GO:0009987, GO:0002376, GO:0044419","GO:0003824, GO:0005488","GO:0043226, GO:0031224, GO:0016020, GO:0005622, GO:0009295"
1153,Q8BHE3,ATCAY_MOUSE,Caytaxin,Mus musculus (Mouse),"neuron projection terminus ISO, presynapse IEA, growth cone IEA, perinuclear region of cytoplasm ISO, synapse ISS, cytoplasm ISS, neuron projection IDA, axon ISS, mitochondrial membrane IDA, dendrite ISS","GO:0098793, GO:0048471, GO:0005737, GO:0043005, GO:0044306, GO:0030424, GO:0031966, GO:0030425, GO:0045202, GO:0030426","kinesin binding ISO, exopolyphosphatase activity IBA","GO:0019894, GO:0004309","polyphosphate catabolic process IBA, negative regulation of glutamate metabolic process ISS, regulation of protein localization ISS, mitochondrion distribution ISS, apoptotic process IBA, neuron projection development IDA","GO:0006798, GO:0006915, GO:2000212, GO:0031175, GO:0048311, GO:0032880"," Neurogenesis,  Ubl conjugation, Phosphoprotein,  Synapse, Cell junction,  Cytoplasm,  Transport,  Cell projection,  Reference proteome,  Mitochondrion","GO:0008152, GO:0065007, GO:0009987, GO:0051179","GO:0003824, GO:0005488","GO:0030427, GO:0016020, GO:0042995, GO:0030054"
1154,Q9CPX6,ATG3_MOUSE,Ubiquitin-like-conjugating enzyme ATG3,Mus musculus (Mouse),"cytosol ISO, cytoplasmic ubiquitin ligase complex ISO","GO:0005829, GO:0000153","Atg8 ligase activity IMP, ubiquitin-like protein transferase activity ISO, Atg12 transferase activity IDA, enzyme binding ISO","GO:0019776, GO:0019899, GO:0019777, GO:0019787","regulation of cilium assembly IMP, protein ubiquitination ISO, negative regulation of phagocytosis IMP, autophagy of nucleus IBA, autophagosome assembly IMP, autophagy of mitochondrion IBA, protein transport IEA, mitochondrial fragmentation involved in apoptotic process IMP, macroautophagy IMP, cellular protein modification process ISO","GO:0006464, GO:1902017, GO:0016567, GO:0000045, GO:0050765, GO:0000422, GO:0015031, GO:0043653, GO:0016236, GO:0044804"," Isopeptide bond, Reference proteome, Acetylation,  Ubl conjugation, Ubl conjugation pathway,  Transferase,  Cytoplasm,  Transport,  Protein transport,  Autophagy","GO:0008152, GO:0065007, GO:0009987, GO:0051179","GO:0003824, GO:0005488","GO:1902494, GO:0140535"
1155,Q9D906,ATG7_MOUSE,Ubiquitin-like modifier-activating enzyme ATG7,Mus musculus (Mouse),"phagophore assembly site IBA, cytosol TAS, perinuclear region of cytoplasm IDA, axon ISO, cytoplasm ISS, axoneme IDA","GO:0048471, GO:0005737, GO:0030424, GO:0005829, GO:0005930, GO:0000407","protein homodimerization activity ISO, transcription factor binding ISO, Atg8 activating enzyme activity IDA, Atg12 activating enzyme activity IDA","GO:0042803, GO:0019779, GO:0019778, GO:0008134","negative regulation of oxidative stress-induced neuron death ISO, protein lipidation ISO, positive regulation of protein catabolic process ISS, negative regulation of histone H4-K16 acetylation IMP, positive regulation of apoptotic process ISS, positive regulation of proteasomal ubiquitin-dependent protein catabolic process IMP, pyramidal neuron development IMP, macroautophagy IMP, regulation of cell development IMP, cardiac muscle cell development IMP, positive regulation of autophagy ISO, chaperone-mediated autophagy ISO, positive regulation of insulin secretion involved in cellular response to glucose stimulus IMP, cellular response to hyperoxia ISS, C-terminal protein lipidation IBA, cerebral cortex development IMP, response to starvation IMP, autophagosome assembly IMP, cellular response to nitrogen starvation IBA, protein transport IEA, piecemeal microautophagy of the nucleus IBA, organelle organization IMP, regulation of hemopoiesis IMP, neuron projection development IMP, protein modification by small protein conjugation IMP, regulation of neuron death ISO, negative regulation of sphingolipid biosynthetic process IMP, negative regulation of phagocytosis IMP, central nervous system neuron axonogenesis IMP, autophagy IMP, late nucleophagy IBA, membrane organization IMP, positive regulation of mucus secretion IMP, negative regulation of mitochondrial DNA replication ISO, rhythmic process IEA, regulation of protein ubiquitination IMP, nervous system process IMP, cellular response to reactive oxygen species IMP, mitochondrion organization IMP, defense response to virus ISO, cellular sphingolipid homeostasis IMP, liver development IMP, negative stranded viral RNA replication IMP, positive regulation of protein modification process IDA, cerebellar Purkinje cell layer development IMP, protein catabolic process IMP, post-embryonic development IMP, autophagy of mitochondrion IMP, amino acid homeostasis IMP, negative regulation of apoptotic process IMP, positive regulation by symbiont of host autophagy ISO, negative regulation of cell death IMP, suppression by virus of host autophagy ISO, cellular response to starvation IMP, regulation of circadian rhythm IMP, adult walking behavior IMP","GO:0032436, GO:0032446, GO:1901214, GO:0009267, GO:0050765, GO:0006996, GO:0042594, GO:0071455, GO:0001889, GO:0080144, GO:0016236, GO:1903706, GO:0006995, GO:0000422, GO:0006501, GO:0035774, GO:0045732, GO:0090156, GO:0060548, GO:0030163, GO:0007628, GO:0070257, GO:0075044, GO:0031175, GO:0042752, GO:0031396, GO:0006914, GO:0034727, GO:0043066, GO:0090155, GO:0021680, GO:0043065, GO:0006497, GO:0048511, GO:0010508, GO:0021955, GO:2000619, GO:0050877, GO:0039689, GO:0031401, GO:0009791, GO:0090298, GO:0034614, GO:0007005, GO:1903204, GO:0021987, GO:0000045, GO:0061024, GO:0055013, GO:0039521, GO:0015031, GO:0060284, GO:0051607, GO:0061684, GO:0044805, GO:0021860"," Ubl conjugation pathway, Acetylation,  Phosphoprotein,  Biological rhythms,  Cytoplasm,  Transport, Protein transport,  Reference proteome,  Autophagy","GO:0065007, GO:0051179, GO:0007610, GO:0050896, GO:0032502, GO:0009987, GO:0002376, GO:0008152, GO:0044419, GO:0032501","GO:0003824, GO:0005488",GO:0042995
1156,O35143,ATIF1_MOUSE,"ATPase inhibitor, mitochondrial {ECO:0000305}",Mus musculus (Mouse),"mitochondrion HDA, protein-containing complex ISS, cell surface ISS","GO:0005739, GO:0009986, GO:0032991","angiostatin binding ISS, ATPase binding ISS, enzyme binding ISO, identical protein binding ISS, mitochondrial proton-transporting ATP synthase complex binding ISO, ATPase inhibitor activity ISS, calmodulin binding ISS","GO:0140260, GO:0042030, GO:0042802, GO:0051117, GO:0043532, GO:0019899, GO:0005516","erythrocyte differentiation IMP, reactive oxygen species metabolic process IMP, regulation of ATP metabolic process ISO, heme biosynthetic process IMP, positive regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway IMP, positive regulation of autophagy of mitochondrion in response to mitochondrial depolarization ISO, negative regulation of ATPase activity ISO, mitochondrial depolarization ISO, negative regulation of hydrolase activity ISS, negative regulation of endothelial cell proliferation ISS, regulation of protein targeting to mitochondrion ISO, positive regulation of proteolysis involved in cellular protein catabolic process ISO","GO:0051882, GO:1903578, GO:1901030, GO:0001937, GO:0006783, GO:0030218, GO:1904925, GO:1903214, GO:0032780, GO:1903052, GO:0051346, GO:0072593"," Phosphoprotein, Coiled coil, Transit peptide,  Reference proteome,  Mitochondrion","GO:0065007, GO:0050896, GO:0032502, GO:0009987, GO:0008152","GO:0005488, GO:0098772","GO:0043226, GO:0005622"
1157,Q8BH66,ATLA1_MOUSE,Atlastin-1,Mus musculus (Mouse),"cytoplasm IDA, endoplasmic reticulum ISS, Golgi membrane IEA, Golgi cis cisterna ISS, endoplasmic reticulum membrane ISS, axon IEA, Golgi apparatus ISS, integral component of membrane ISS, endoplasmic reticulum tubular network IDA, endoplasmic reticulum tubular network membrane ISS","GO:0005783, GO:0005737, GO:0005794, GO:0030424, GO:0098826, GO:0016021, GO:0000137, GO:0005789, GO:0071782, GO:0000139","identical protein binding ISS, GTP binding ISS, GTPase activity ISS","GO:0005525, GO:0042802, GO:0003924","axonogenesis ISS, endoplasmic reticulum tubular network membrane organization ISS, endoplasmic reticulum organization ISS, protein homooligomerization ISS","GO:1990809, GO:0051260, GO:0007409, GO:0007029"," GTP-binding,  Transmembrane helix, Acetylation,  Nucleotide-binding, Golgi apparatus, Phosphoprotein,  Reference proteome,  Endoplasmic reticulum,  Membrane,  Transmembrane,  Cell projection,  Coiled coil,  Hydrolase","GO:0032502, GO:0009987","GO:0003824, GO:0005488","GO:0043226, GO:0031224, GO:0016020, GO:0005622, GO:0042995, GO:0031984"
1158,O08997,ATOX1_MOUSE,Copper transport protein ATOX1,Mus musculus (Mouse),cytosol IBA,GO:0005829,"copper chaperone activity ISO, copper-dependent protein binding ISO, ATPase binding ISO, copper ion binding ISO","GO:0032767, GO:0051117, GO:0016531, GO:0005507","negative regulation of apoptotic process ISO, response to oxidative stress ISO, copper ion export ISO, copper ion transport IMP, cellular copper ion homeostasis IMP","GO:0043066, GO:0006878, GO:0006979, GO:0006825, GO:0060003"," Ion transport, Acetylation,  Phosphoprotein,  Copper, Metal-binding,  Transport,  Copper transport,  Chaperone,  Reference proteome","GO:0065007, GO:0009987, GO:0051179, GO:0050896","GO:0140104, GO:0005488",
1159,P97450,ATP5J_MOUSE,"ATP synthase-coupling factor 6, mitochondrial {ECO:0000305}",Mus musculus (Mouse),"mitochondrial inner membrane HDA, cell surface ISO, mitochondrion HDA, mitochondrial proton-transporting ATP synthase complex, coupling factor F(o) ISO, mitochondrial proton-transporting ATP synthase complex ISS, extracellular space ISO","GO:0005739, GO:0009986, GO:0005753, GO:0005615, GO:0005743, GO:0000276","proton-transporting ATP synthase activity, rotational mechanism IEA, protein-containing complex binding ISO, ATPase activity IEA","GO:0016887, GO:0046933, GO:0044877","negative regulation of arachidonic acid secretion ISO, positive regulation of heart rate ISO, response to muscle activity IEA, mitochondrial ATP synthesis coupled proton transport ISO, ATP metabolic process ISO, positive regulation of blood pressure ISO, negative regulation of prostaglandin secretion ISO","GO:0010460, GO:0032307, GO:0046034, GO:1900139, GO:0045777, GO:0014850, GO:0042776","Reference proteome,  Ion transport, Acetylation,  Phosphoprotein, Mitochondrion,  CF(0),  Transit peptide,  Mitochondrion inner membrane,  Transport,  Membrane,  Hydrogen ion transport","GO:0065007, GO:0051179, GO:0050896, GO:0009987, GO:0008152","GO:0003824, GO:0005215, GO:0005488","GO:0043226, GO:0098798, GO:0016020, GO:0005622, GO:0098796"
1160,P56135,ATPK_MOUSE,"ATP synthase subunit f, mitochondrial {ECO:0000305}",Mus musculus (Mouse),"mitochondrial inner membrane HDA, mitochondrion HDA, integral component of membrane IEA, mitochondrial proton-transporting ATP synthase complex, coupling factor F(o) ISO, mitochondrial proton-transporting ATP synthase complex ISS","GO:0005739, GO:0005753, GO:0016021, GO:0005743, GO:0000276","proton-transporting ATP synthase activity, rotational mechanism IEA",GO:0046933,"mitochondrial ATP synthesis coupled proton transport ISO, ATP metabolic process ISO","GO:0042776, GO:0046034"," Transmembrane helix,  Ion transport, Acetylation, Transmembrane,  Phosphoprotein, Mitochondrion inner membrane,  Reference proteome,  CF(0),  Transport,  Membrane,  ATP synthesis,  Mitochondrion, Hydrogen ion transport,  Direct protein sequencing","GO:0008152, GO:0009987, GO:0051179","GO:0003824, GO:0005215","GO:0043226, GO:0031224, GO:0098798, GO:0016020, GO:0005622, GO:0098796"
1161,Q9DB20,ATPO_MOUSE,"ATP synthase subunit O, mitochondrial {ECO:0000305}",Mus musculus (Mouse),"cell surface ISO, mitochondrion HDA, mitochondrial proton-transporting ATP synthase, stator stalk IBA, mitochondrial proton-transporting ATP synthase complex, coupling factor F(o) ISO, proton-transporting ATP synthase complex, catalytic core F(1) IBA, myelin sheath HDA, mitochondrial proton-transporting ATP synthase complex ISS, plasma membrane ISO","GO:0005739, GO:0009986, GO:0005753, GO:0043209, GO:0045261, GO:0000274, GO:0000276, GO:0005886","drug binding ISO, ATPase activity IEA, protein-containing complex binding ISO, estradiol binding ISO, proton-transporting ATP synthase activity, rotational mechanism IEA","GO:0016887, GO:1903924, GO:0008144, GO:0044877, GO:0046933","ATP biosynthetic process ISO, cellular response to cytokine stimulus IEA, mitochondrial ATP synthesis coupled proton transport ISO, ATP metabolic process ISO, cellular response to cAMP IEA, ATP synthesis coupled proton transport IBA","GO:0071345, GO:0046034, GO:0015986, GO:0071320, GO:0042776, GO:0006754"," Ion transport, Acetylation, Transport, Mitochondrion inner membrane,  Reference proteome,  Transit peptide,  Membrane,  ATP synthesis,  Mitochondrion, Hydrogen ion transport,  Direct protein sequencing","GO:0008152, GO:0009987, GO:0051179, GO:0050896","GO:0003824, GO:0005215, GO:0005488","GO:0043226, GO:0098798, GO:0016020, GO:0005622, GO:0098796"
1162,P28658,ATX10_MOUSE,Ataxin-10,Mus musculus (Mouse),"neuronal cell body ISO, perinuclear region of cytoplasm ISS, dendrite ISO, cytosol ISO, cytoplasm ISO, plasma membrane ISO","GO:0048471, GO:0005737, GO:0005829, GO:0043025, GO:0030425, GO:0005886","identical protein binding ISO, enzyme binding ISO","GO:0042802, GO:0019899","nervous system development ISO, cilium assembly IMP, neuron projection development ISO","GO:0007399, GO:0031175, GO:0060271","Reference proteome,  Phosphoprotein, Cytoplasm,  Methylation,  Direct protein sequencing","GO:0032502, GO:0009987",GO:0005488,"GO:0016020, GO:0042995, GO:0044297"
1163,Q9JLZ3,AUHM_MOUSE,"Methylglutaconyl-CoA hydratase, mitochondrial",Mus musculus (Mouse),mitochondrion IDA,GO:0005739,"mRNA 3'-UTR binding ISS, enoyl-CoA hydratase activity IDA, RNA binding IDA, itaconyl-CoA hydratase activity IEA, methylglutaconyl-CoA hydratase activity IEA","GO:0003723, GO:0050011, GO:0003730, GO:0004300, GO:0004490","leucine catabolic process IEA, fatty acid beta-oxidation IBA","GO:0006635, GO:0006552","Acetylation,  Transit peptide,  Branched-chain amino acid catabolism,  Alternative splicing, Lyase,  RNA-binding,  Reference proteome,  Mitochondrion","GO:0008152, GO:0009987","GO:0003824, GO:0005488","GO:0043226, GO:0005622"
1164,Q80TZ3,AUXI_MOUSE,Putative tyrosine-protein phosphatase auxilin {ECO:0000305},Mus musculus (Mouse),"cytoplasm IBA, presynapse IEA, synapse IMP, vesicle IBA, intracellular membrane-bounded organelle IBA, postsynaptic density IDA","GO:0098793, GO:0005737, GO:0043231, GO:0031982, GO:0045202, GO:0014069","SH3 domain binding IEA, clathrin binding IBA, protein tyrosine phosphatase activity IEA","GO:0017124, GO:0030276, GO:0004725","regulation of clathrin-dependent endocytosis IMP, synaptic vesicle uncoating IMP, receptor-mediated endocytosis IBA, clathrin coat disassembly IMP, clathrin-dependent endocytosis IBA","GO:0072583, GO:2000369, GO:0016191, GO:0006898, GO:0072318","Alternative splicing,  Phosphoprotein,  Repeat, Protein phosphatase,  Chaperone,  Reference proteome,  Hydrolase,  SH3-binding","GO:0051179, GO:0065007, GO:0009987","GO:0003824, GO:0005488","GO:0043226, GO:0005622, GO:0030054"
1165,O88398,AVIL_MOUSE,Advillin {ECO:0000305},Mus musculus (Mouse),"lamellipodium ISS, cell projection ISS, cytoplasm IBA, focal adhesion ISS, axon IEA, actin cytoskeleton IBA, neuron projection ISS, actin filament ISS","GO:0015629, GO:0005737, GO:0043005, GO:0005884, GO:0030424, GO:0030027, GO:0005925, GO:0042995","Arp2/3 complex binding ISS, actin binding ISS, phosphatidylinositol-4,5-bisphosphate binding IBA, actin filament binding ISS","GO:0003779, GO:0071933, GO:0005546, GO:0051015","regulation of diacylglycerol biosynthetic process ISS, actin filament organization ISS, actin polymerization or depolymerization IBA, barbed-end actin filament capping IBA, positive regulation of lamellipodium assembly ISS, actin filament severing IBA, cilium assembly ISS, positive regulation of neuron projection development IDA, nervous system development ISO","GO:0007015, GO:0008154, GO:0007399, GO:0010592, GO:1900480, GO:0060271, GO:0051014, GO:0010976, GO:0051016"," Calcium,  Actin-binding,  Phosphoprotein,  Cytoskeleton, Cytoplasm,  Repeat, Actin capping,  Cell projection,  Cell junction,  Reference proteome","GO:0065007, GO:0032502, GO:0009987",GO:0005488,"GO:0043226, GO:0099080, GO:0005622, GO:0030054, GO:0042995"
1166,Q80U56,AVL9_MOUSE,Late secretory pathway protein AVL9 homolog,Mus musculus (Mouse),"recycling endosome ISS, integral component of membrane IEA","GO:0016021, GO:0055037",,,cell migration ISS,GO:0016477," Transmembrane helix, Endosome,  Phosphoprotein,  Membrane,  Methylation,  Reference proteome, Transmembrane","GO:0040011, GO:0009987",,"GO:0043226, GO:0031224"
1167,Q64373,B2CL1_MOUSE,Bcl-2-like protein 1,Mus musculus (Mouse),"mitochondrial matrix IEA, nuclear membrane IEA, mitochondrial outer membrane IDA, Bcl-2 family protein complex ISO, integral component of membrane IEA, centrosome ISS, membrane IDA, endoplasmic reticulum IDA, mitochondrial inner membrane IEA, cytoplasm ISO, cytosol IDA, presynapse ISO, synaptic vesicle membrane IEA, mitochondrial envelope ISO, mitochondrial membrane IDA, mitochondrion IDA","GO:0005783, GO:0005739, GO:0098793, GO:0005737, GO:0005829, GO:0016020, GO:0005740, GO:0016021, GO:0031966, GO:0005741, GO:0030672, GO:0005759, GO:0005743, GO:0097136, GO:0031965, GO:0005813","GTPase binding ISO, BH3 domain binding ISO, MDM2/MDM4 family protein binding ISO, protein heterodimerization activity IBA, cysteine-type endopeptidase inhibitor activity involved in apoptotic process ISO, identical protein binding ISO, protein-containing complex binding ISO, BH domain binding ISO, clathrin binding ISO, protein homodimerization activity IBA, transcription factor binding ISO, protein kinase binding ISO","GO:0019901, GO:0042803, GO:0043027, GO:0042802, GO:0008134, GO:0051020, GO:0097371, GO:0051400, GO:0044877, GO:0046982, GO:0030276, GO:0051434","male gonad development IMP, cellular response to amino acid stimulus IMP, response to ischemia ISO, extrinsic apoptotic signaling pathway in absence of ligand IMP, neuron apoptotic process IMP, mitochondrion morphogenesis IGI, negative regulation of apoptotic process IDA, cellular response to alkaloid IDA, positive regulation of synaptic vesicle exocytosis ISO, response to cytokine ISO, positive regulation of apoptotic process IDA, positive regulation of synaptic vesicle endocytosis ISO, regulation of long-term synaptic depression ISO, negative regulation of execution phase of apoptosis ISS, negative regulation of anoikis ISO, ovarian follicle development IMP, negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway ISS, germ cell development IMP, regulation of apoptotic process ISO, cell population proliferation IDA, response to virus IDA, apoptotic process in bone marrow cell IMP, response to radiation IMP, in utero embryonic development IMP, regulation of growth IMP, positive regulation of cell population proliferation IDA, negative regulation of intrinsic apoptotic signaling pathway ISO, hepatocyte apoptotic process IMP, negative regulation of extrinsic apoptotic signaling pathway via death domain receptors ISO, release of cytochrome c from mitochondria IGI, suppression by virus of host apoptotic process ISO, mitotic cell cycle checkpoint ISS, fertilization IGI, regulation of mitochondrial membrane potential ISO, defense response to virus ISO, synaptic vesicle recycling via endosome ISO, positive regulation of ATP biosynthetic process ISO, negative regulation of neuron apoptotic process IDA, cellular response to gamma radiation IMP, negative regulation of protein localization to plasma membrane ISO, regulation of cytokinesis ISS, negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage ISO, positive regulation of synaptic vesicle clustering ISO, spermatogenesis IGI, regulation of mitochondrial membrane permeability ISO, intrinsic apoptotic signaling pathway in response to DNA damage IMP, response to cycloheximide IDA","GO:1902042, GO:0008283, GO:0042981, GO:1900118, GO:0046902, GO:0034097, GO:0070584, GO:0008630, GO:2000811, GO:0051402, GO:0009314, GO:0046898, GO:0036466, GO:1902236, GO:0071312, GO:0009566, GO:0001701, GO:2001243, GO:0001541, GO:0051881, GO:0008584, GO:1903077, GO:0007281, GO:0071839, GO:0002931, GO:0032465, GO:1900244, GO:0040008, GO:0007283, GO:1900452, GO:0001836, GO:0043066, GO:0043065, GO:0097284, GO:0009615, GO:0071480, GO:0097192, GO:0071230, GO:0007093, GO:2001171, GO:2000809, GO:0019050, GO:0043524, GO:0051607, GO:0008284, GO:1902230, GO:2000302"," Mitochondrion outer membrane,  Ubl conjugation,  Cytoskeleton, Mitochondrion inner membrane, 3D-structure, Phosphoprotein,  Reference proteome,  Synapse,  Cytoplasm,  Alternative splicing, Cytoplasmic vesicle,  Membrane,  Transmembrane, Transmembrane helix,  Cell junction,  Nucleus,  Mitochondrion,  Apoptosis","GO:0065007, GO:0051179, GO:0050896, GO:0032502, GO:0009987, GO:0002376, GO:0022414, GO:0044419, GO:0032501","GO:0005488, GO:0098772","GO:0043226, GO:0031224, GO:0016020, GO:0005622, GO:0005815, GO:0031975, GO:0031974"
1168,P59017,B2L13_MOUSE,Bcl-2-like protein 13,Mus musculus (Mouse),"mitochondrion HDA, integral component of membrane ISS, mitochondrial membrane IEA","GO:0016021, GO:0031966, GO:0005739",,,"regulation of apoptotic process IEA, apoptotic process IEA","GO:0042981, GO:0006915","Repeat,  Transmembrane helix,  Phosphoprotein, Apoptosis,  Membrane,  Transmembrane,  Reference proteome,  Mitochondrion","GO:0065007, GO:0009987",,"GO:0043226, GO:0016020, GO:0005622, GO:0031224"
1169,P04919,FT,Band 3 anion transport protein,Mus musculus (Mouse),"basolateral plasma membrane IDA, intercalated disc ISO, cell surface ISO, membrane IDA, Z disc ISS, cortical cytoskeleton IDA, cytoplasmic side of plasma membrane IDA, integral component of plasma membrane ISS, plasma membrane IDA","GO:0030863, GO:0009986, GO:0009898, GO:0016323, GO:0005887, GO:0016020, GO:0030018, GO:0014704, GO:0005886","protein homodimerization activity ISO, protein C-terminus binding ISO, bicarbonate transmembrane transporter activity IDA, anion, ankyrin binding IPI, actin binding ISO, hemoglobin binding IDA, enzyme binding ISO, protein-containing complex binding ISO, chloride transmembrane transporter activity IDA, inorganic anion exchanger activity ISS, transmembrane transporter activity IBA","GO:0005452, GO:0042803, GO:0022857, GO:0015108, GO:0019899, GO:0015301, GO:0030492, GO:0003779, GO:0044877, GO:0008022, GO:0030506, GO:0015106","negative regulation of urine volume IMP, erythrocyte development IMP, negative regulation of glycolytic process through fructose-6-phosphate IMP, response to carbon dioxide ISO, negative regulation of oxidoreductase activity IMP, positive regulation of T cell proliferation ISO, regulation of intracellular pH IBA, pH elevation IMP, protein localization to plasma membrane IMP, response to activity ISO, chloride transport IDA, response to hydrogen peroxide ISO, blood coagulation IMP, anion transport ISO, plasma membrane phospholipid scrambling IMP, transmembrane transport IBA, bicarbonate transport IDA, ion homeostasis IBA, response to arsenic-containing substance ISO","GO:0045852, GO:0051453, GO:0042542, GO:0014823, GO:0006820, GO:0007596, GO:0035811, GO:0048821, GO:0050801, GO:0051354, GO:0072659, GO:0015701, GO:0006821, GO:0046685, GO:1904539, GO:0010037, GO:0055085, GO:0017121, GO:0042102"," Glycoprotein,  Ion transport, Acetylation,  Lipoprotein,  Phosphoprotein,  Anion exchange, Direct protein sequencing, Membrane,  Cell membrane,  Alternative splicing, Transmembrane helix,  Transport,  Transmembrane,  Reference proteome,  Palmitate","GO:0065007, GO:0051179, GO:0050896, GO:0032502, GO:0009987, GO:0032501","GO:0005215, GO:0005488","GO:0043226, GO:0031224, GO:0016020, GO:0005622, GO:0098552, GO:0030054"
