,Uniprot Entry,Accession Name,Name,Organism,GO Cellular Components,GO ID CC,GO Molecular Function,GO ID MF,GO Biological Process,GO ID BP,Keywords,Biological Process Label,Molecular Function Label,Cellular Component Label
57,P53798,FDFT_MOUSE,Squalene synthase,Mus musculus (Mouse),"integral component of membrane IEA, endoplasmic reticulum ISO, intracellular membrane-bounded organelle ISO, endoplasmic reticulum membrane ISS","GO:0043231, GO:0005783, GO:0005789, GO:0016021","farnesyl-diphosphate farnesyltransferase activity ISO, metal ion binding IEA, squalene synthase activity IBA","GO:0051996, GO:0046872, GO:0004310","isoprenoid biosynthetic process IEA, farnesyl diphosphate metabolic process ISO, cholesterol biosynthetic process ISO","GO:0008299, GO:0006695, GO:0045338","Cholesterol biosynthesis,  Sterol metabolism,  Metal-binding, Transmembrane helix,  Lipid metabolism, Reference proteome,  Transferase,  Transmembrane,  Steroid metabolism, Membrane,  Lipid biosynthesis, Isoprene biosynthesis,  Endoplasmic reticulum,  Magnesium,  Steroid biosynthesis, Sterol biosynthesis,  Multifunctional enzyme,  Cholesterol metabolism,  NADP,  NAD","GO:0009987, GO:0008152","GO:0003824, GO:0005488",GO:0110165
58,P55850,DSC3_MOUSE,Desmocollin-3,Mus musculus (Mouse),"extracellular region IDA, desmosome IDA, plasma membrane IDA, cell-cell junction IBA, cell junction ISO, integral component of membrane IEA, cytoplasm IDA","GO:0005576, GO:0005737, GO:0030054, GO:0005911, GO:0030057, GO:0005886, GO:0016021","gamma-catenin binding ISO, calcium ion binding IBA","GO:0045295, GO:0005509","homophilic cell adhesion via plasma membrane adhesion molecules IEA, protein stabilization ISO, in utero embryonic development IMP, cell-cell adhesion IBA","GO:0050821, GO:0007156, GO:0098609, GO:0001701"," Transmembrane helix,  Metal-binding,  Membrane,  Transmembrane, Cleavage on pair of basic residues, Reference proteome,  Glycoprotein, Alternative splicing,  Cell membrane,  Repeat,  Calcium,  Signal,  Cell junction,  Cell adhesion","GO:0032502, GO:0022610, GO:0009987, GO:0032501, GO:0065007",GO:0005488,GO:0110165
59,P56389,CDD_MOUSE,Cytidine deaminase,Mus musculus (Mouse),cytosol ISO,GO:0005829,"identical protein binding IPI, cytidine deaminase activity ISS, nucleoside binding ISS, protein homodimerization activity ISS, zinc ion binding ISS","GO:0008270, GO:0004126, GO:0042803, GO:0001882, GO:0042802","cytidine deamination ISS, negative regulation of nucleotide metabolic process ISS, negative regulation of cell growth ISS","GO:0030308, GO:0009972, GO:0045980"," Hydrolase,  Metal-binding,  Reference proteome,  Zinc, 3D-structure","GO:0008152, GO:0009987, GO:0065007","GO:0005488, GO:0003824",GO:0110165
60,P56726,FT,Smoothened homolog,Mus musculus (Mouse),"plasma membrane IDA, Golgi apparatus IEA, neuronal cell body ISO, dendrite ISO, intracellular membrane-bounded organelle ISO, ciliary membrane IDA, endocytic vesicle membrane TAS, nucleus ISO, postsynaptic density ISO, integral component of membrane IBA, caveola IEA, cilium IDA, dendritic growth cone ISO, axonal growth cone ISO, cytoplasm IDA","GO:0043231, GO:0044295, GO:0005929, GO:0005737, GO:0030666, GO:0030425, GO:0005901, GO:0043025, GO:0005634, GO:0005886, GO:0060170, GO:0044294, GO:0005794, GO:0014069, GO:0016021","drug binding ISO, G protein-coupled receptor activity IEA, patched binding ISO","GO:0008144, GO:0004930, GO:0005113","ventral midline determination IMP, determination of left/right symmetry IMP, negative regulation of gene expression IMP, cerebellar cortex morphogenesis IMP, epithelial-mesenchymal cell signaling IMP, negative regulation of hair follicle development IMP, positive regulation of cell population proliferation IMP, positive regulation of smoothened signaling pathway IMP, dentate gyrus development IMP, positive regulation of vascular associated smooth muscle cell migration ISO, left/right axis specification IMP, positive regulation of mesenchymal cell proliferation IMP, protein stabilization IDA, commissural neuron axon guidance ISO, in utero embryonic development IMP, type B pancreatic cell development IMP, pancreas morphogenesis IMP, cell development IMP, regulation of gene expression IGI, positive regulation of neural precursor cell proliferation ISO, contact inhibition ISS, mesenchymal to epithelial transition involved in metanephric renal vesicle formation IMP, smoothened signaling pathway involved in regulation of cerebellar granule cell precursor cell proliferation IMP, atrial septum morphogenesis IGI, myoblast migration IGI, neural crest cell migration IGI, thalamus development IMP, central nervous system neuron differentiation IMP, positive regulation of neuroblast proliferation IGI, embryonic organ development IGI, midgut development IMP, forebrain morphogenesis IMP, positive regulation of transcription by RNA polymerase II IMP, positive regulation of multicellular organism growth IMP, positive regulation of gene expression IMP, positive regulation of protein import into nucleus IGI, negative regulation of transcription by RNA polymerase II IMP, mammary gland epithelial cell differentiation IMP, pattern specification process IMP, regulation of stem cell population maintenance IMP, vasculogenesis IMP, smooth muscle tissue development IEA, developmental growth IMP, somite development IMP, protein localization to nucleus IMP, heart morphogenesis IGI, dorsal/ventral pattern formation IMP, negative regulation of epithelial cell differentiation IMP, positive regulation of transcription, DNA-templated IMP, negative regulation of neuron apoptotic process ISO, negative regulation of neuron death ISO, anterior/posterior pattern specification IMP, cellular response to cholesterol IEP, homeostasis of number of cells within a tissue IDA, astrocyte activation IMP, cerebral cortex development IMP, multicellular organism growth IMP, negative regulation of transcription, DNA-templated IMP, positive regulation of cell migration ISO, central nervous system development IGI, positive regulation of hh target transcription factor activity IMP, axon extension involved in axon guidance ISO, positive regulation of organ growth IMP, skeletal muscle fiber development IMP, negative regulation of apoptotic process IMP, smoothened signaling pathway IMP, smoothened signaling pathway involved in ventral spinal cord patterning IMP, ossification IMP, digestive tract development IMP, regulation of heart morphogenesis IMP, cell fate specification IMP, dorsal/ventral neural tube patterning IMP, heart looping IMP, hair follicle morphogenesis IMP, determination of left/right asymmetry in lateral mesoderm IMP, negative regulation of DNA binding IMP, positive regulation of branching involved in ureteric bud morphogenesis IMP, odontogenesis of dentin-containing tooth IMP, positive regulation of epithelial cell proliferation IMP, osteoblast differentiation IMP","GO:0051799, GO:0042475, GO:0046622, GO:0001701, GO:0048745, GO:0002053, GO:0021953, GO:0007417, GO:1901215, GO:0043066, GO:0045880, GO:0021938, GO:0021987, GO:0060242, GO:0051451, GO:0007228, GO:0040018, GO:0072285, GO:0007494, GO:0034504, GO:0021696, GO:0009952, GO:0021542, GO:0048468, GO:0001708, GO:0048873, GO:0030857, GO:0007368, GO:0007389, GO:0003007, GO:0000122, GO:0001503, GO:0090190, GO:0030335, GO:0001947, GO:0021910, GO:0021794, GO:0009953, GO:0050679, GO:0003140, GO:0008284, GO:0071397, GO:1904754, GO:0050821, GO:2000036, GO:0060644, GO:0001570, GO:0001755, GO:0010468, GO:0042307, GO:0045944, GO:0048846, GO:0048143, GO:0048565, GO:0021904, GO:0070986, GO:0043392, GO:0043524, GO:0048589, GO:0060684, GO:0010629, GO:0045892, GO:0010628, GO:0001649, GO:2000826, GO:0048741, GO:0061113, GO:0048568, GO:0002052, GO:0003323, GO:0007224, GO:0035264, GO:0045893, GO:0061053, GO:0031069, GO:2000179, GO:0007371, GO:0060413, GO:0048853, GO:0071679"," Disulfide bond,  Transmembrane helix, G-protein coupled receptor,  Membrane,  Transmembrane, Reference proteome,  Transducer, 3D-structure,  Developmental protein,  Cell projection,  Receptor,  Glycoprotein,  Signal","GO:0032502, GO:0051179, GO:0050896, GO:0040007, GO:0040011, GO:0032501, GO:0009987, GO:0065007, GO:0023052","GO:0005488, GO:0060089",GO:0110165
61,P57724,PCBP4_MOUSE,Poly(rC)-binding protein 4,Mus musculus (Mouse),"nucleus IBA, cytoplasm IBA, cytosol ISO","GO:0005829, GO:0005634, GO:0005737","mRNA 3'-UTR binding ISO, mRNA binding IBA, DNA binding IEA","GO:0003677, GO:0003730, GO:0003729","regulation of gene expression IBA, regulation of RNA metabolic process IBA, negative regulation of DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator IMP, regulation of mRNA stability ISO, negative regulation of mRNA splicing, via spliceosome IMP","GO:0048025, GO:0010468, GO:0051252, GO:1902163, GO:0043488"," Reference proteome, Cytoplasm,  Repeat, RNA-binding,  Ribonucleoprotein,  DNA-binding",GO:0065007,GO:0005488,GO:0110165
62,P58391,KCNN3_MOUSE,Small conductance calcium-activated potassium channel protein 3,Mus musculus (Mouse),"neuromuscular junction ISO, plasma membrane IDA, neuronal cell body ISO, cell body ISO, filopodium ISO, neuron projection ISO, integral component of membrane IEA, cytoplasm IDA","GO:0043005, GO:0005737, GO:0030175, GO:0043025, GO:0005886, GO:0044297, GO:0031594, GO:0016021","protein-containing complex binding ISO, small conductance calcium-activated potassium channel activity ISO, calmodulin binding ISO","GO:0016286, GO:0044877, GO:0005516","ion transport IBA, potassium ion transport ISO, potassium ion transmembrane transport IBA","GO:0071805, GO:0006813, GO:0006811","Calmodulin-binding,  Ion channel,  Transmembrane helix,  Membrane,  Phosphoprotein, Reference proteome,  Transmembrane,  Transport,  Ion transport","GO:0051179, GO:0009987","GO:0005488, GO:0005215",GO:0110165
63,P58544,BTBD1_MOUSE,BTB/POZ domain-containing protein 1,Mus musculus (Mouse),"P-body IDA, cytosol IBA, protein-containing complex ISO","GO:0032991, GO:0005829, GO:0000932","identical protein binding ISO, cullin family protein binding ISO","GO:0097602, GO:0042802","muscle organ development IEA, protein ubiquitination IEA, neurogenesis IBA","GO:0022008, GO:0007517, GO:0016567"," Methylation,  Differentiation,  Myogenesis,  Reference proteome, Ubl conjugation pathway, Cytoplasm","GO:0032502, GO:0008152, GO:0009987",GO:0005488,GO:0110165
64,P59041,DJC30_MOUSE,"DnaJ homolog subfamily C member 30, mitochondrial {ECO:0000303|PubMed:30318146}",Mus musculus (Mouse),"integral component of membrane IEA, mitochondrion HDA, mitochondrial inner membrane ISS","GO:0005743, GO:0005739, GO:0016021",,,"brain development IMP, ATP biosynthetic process IEA, regulation of mitochondrial ATP synthesis coupled proton transport IMP","GO:0007420, GO:0006754, GO:1905706"," Chaperone,  Transmembrane helix,  Transit peptide,  Reference proteome,  Membrane, Mitochondrion inner membrane, Transmembrane,  Mitochondrion, ATP synthesis","GO:0032502, GO:0009987, GO:0065007, GO:0008152",,GO:0110165
65,P60330,ESPL1_MOUSE,Separin,Mus musculus (Mouse),"cytoplasm IBA, mitotic spindle IBA, centrosome ISO, nucleus IBA","GO:0072686, GO:0005634, GO:0005813, GO:0005737","peptidase activity IDA, cysteine-type peptidase activity IDA, cysteine-type endopeptidase activity IBA","GO:0004197, GO:0008233, GO:0008234","mitotic cell cycle IGI, meiotic spindle organization IMP, meiosis I IMP, meiotic chromosome separation IBA, homologous chromosome segregation IMP, mitotic sister chromatid segregation IMP, chromosome segregation IGI","GO:0000212, GO:0045143, GO:0051307, GO:0000278, GO:0007127, GO:0000070, GO:0007059"," Cytoplasm,  Hydrolase, Autocatalytic cleavage,  Phosphoprotein, Reference proteome,  Thiol protease,  Nucleus, Direct protein sequencing,  Chromosome partition,  Protease","GO:0009987, GO:0022414",GO:0003824,GO:0110165
66,P60755,FT,MAM domain-containing glycosylphosphatidylinositol anchor protein 2,Mus musculus (Mouse),"anchored component of membrane IEA, plasma membrane IEA","GO:0005886, GO:0031225",,,pattern specification process IMP,GO:0007389,"Cell membrane,  Lipoprotein,  Reference proteome,  Membrane,  Glycoprotein, Signal,  Repeat, Immunoglobulin domain,  Disulfide bond,  GPI-anchor",GO:0032501,,GO:0110165
67,P61965,WDR5_MOUSE,WD repeat-containing protein 5,Mus musculus (Mouse),"MLL3/4 complex ISO, MLL1 complex ISS, histone acetyltransferase complex ISS, histone methyltransferase complex ISS, Ada2/Gcn5/Ada3 transcription activator complex IDA, nucleoplasm ISO, Set1C/COMPASS complex ISS, nucleus IDA","GO:0005671, GO:0071339, GO:0000123, GO:0048188, GO:0044666, GO:0005634, GO:0035097, GO:0005654","histone acetyltransferase activity (H4-K16 specific) IEA, histone acetyltransferase activity (H4-K5 specific) IEA, histone binding IBA, methylated histone binding ISS, histone methyltransferase activity (H3-K4 specific) IEA, histone acetyltransferase activity (H4-K8 specific) IEA","GO:0042800, GO:0043995, GO:0042393, GO:0046972, GO:0035064, GO:0043996","histone H3 acetylation ISO, histone H4-K5 acetylation ISS, histone H3-K4 methylation IMP, histone H4-K8 acetylation ISS, skeletal system development IDA, neuron projection development ISO, histone H4-K16 acetylation ISS, positive regulation of gluconeogenesis IGI, positive regulation of histone H3-K4 methylation ISO, negative regulation of histone H3-K4 methylation ISO","GO:0043966, GO:0051572, GO:0043981, GO:0031175, GO:0051571, GO:0051568, GO:0045722, GO:0043984, GO:0043982, GO:0001501"," Acetylation,  WD repeat, Reference proteome, 3D-structure,  Nucleus,  Repeat,  Transcription,  Isopeptide bond,  Chromatin regulator,  Transcription regulation, Ubl conjugation","GO:0032502, GO:0009987, GO:0065007, GO:0008152","GO:0003824, GO:0005488","GO:0110165, GO:0032991"
68,P62340,TBPL1_MOUSE,TATA box-binding protein-like 1,Mus musculus (Mouse),"transcription factor TFIIA complex IDA, nuclear chromatin IBA, nucleus IDA, cytoplasm IDA","GO:0005672, GO:0005634, GO:0000790, GO:0005737","RNA polymerase II cis-regulatory region sequence-specific DNA binding ISO, RNA polymerase II general transcription initiation factor activity ISO, RNA polymerase II core promoter sequence-specific DNA binding IEA, DNA-binding transcription activator activity, RNA polymerase II-specific ISO","GO:0000979, GO:0000978, GO:0016251, GO:0001228","dTTP biosynthetic process IMP, positive regulation of transcription by RNA polymerase II ISO, spermatogenesis IDA, acrosome assembly IMP, DNA-templated transcription, initiation IBA, spermatid nucleus differentiation IMP","GO:0007283, GO:0006235, GO:0007289, GO:0045944, GO:0006352, GO:0001675","Transcription regulation,  Reference proteome, Cytoplasm,  Nucleus,  Transcription,  DNA-binding","GO:0032502, GO:0022414, GO:0008152, GO:0009987, GO:0065007","GO:0005488, GO:0140110, GO:0140223","GO:0110165, GO:0032991"
69,P63248,IPKA_MOUSE,cAMP-dependent protein kinase inhibitor alpha,Mus musculus (Mouse),"nucleus IDA, cytoplasm IDA","GO:0005634, GO:0005737","cAMP-dependent protein kinase inhibitor activity IDA, protein kinase A catalytic subunit binding IPI","GO:0004862, GO:0034236","negative regulation of transcription by RNA polymerase II IDA, negative regulation of cAMP-dependent protein kinase activity ISO, negative regulation of catalytic activity IDA, negative regulation of protein import into nucleus IDA, negative regulation of protein kinase activity IDA, regulation of G2/M transition of mitotic cell cycle IMP","GO:0042308, GO:0010389, GO:2000480, GO:0043086, GO:0006469, GO:0000122"," Protein kinase inhibitor, 3D-structure,  Reference proteome,  Acetylation",GO:0065007,"GO:0098772, GO:0005488",GO:0110165
70,P70122,SBDS_MOUSE,Ribosome maturation protein SBDS,Mus musculus (Mouse),"spindle pole ISS, cytosol ISO, nucleus ISO, cytoplasm ISO, nucleoplasm ISO, nucleolus ISO","GO:0005829, GO:0005730, GO:0005737, GO:0000922, GO:0005634, GO:0005654","rRNA binding ISO, microtubule binding ISO, ribosome binding ISS","GO:0043022, GO:0019843, GO:0008017","mitotic spindle organization ISO, leukocyte chemotaxis ISO, inner cell mass cell proliferation IMP, bone marrow development ISO, mature ribosome assembly ISS, rRNA processing ISO, bone mineralization ISO, hematopoietic progenitor cell differentiation ISS","GO:0006364, GO:0048539, GO:0042256, GO:0030595, GO:0002244, GO:0001833, GO:0007052, GO:0030282"," Cytoplasm,  Phosphoprotein, Reference proteome,  Nucleus, Acetylation,  Cytoskeleton,  Ribosome biogenesis","GO:0032502, GO:0040011, GO:0110148, GO:0008152, GO:0002376, GO:0009987",GO:0005488,GO:0110165
71,P70211,FT,Netrin receptor DCC,Mus musculus (Mouse),"integral component of postsynaptic density membrane IDA, axon IDA, plasma membrane TAS, growth cone membrane ISO, membrane raft ISO, Schaffer collateral - CA1 synapse IDA","GO:0099061, GO:0032584, GO:0098685, GO:0005886, GO:0030424, GO:0045121","identical protein binding ISO, netrin receptor activity ISO, transcription coactivator activity ISO","GO:0003713, GO:0042802, GO:0005042","dorsal/ventral axon guidance IMP, positive regulation of ERK1 and ERK2 cascade ISO, neuron migration IMP, positive regulation of neuron projection development ISO, axon guidance ISO, apoptotic process IEA, spinal cord ventral commissure morphogenesis IMP, anterior/posterior axon guidance IMP, postsynaptic modulation of chemical synaptic transmission IMP, regulation of neuron death ISO","GO:0070374, GO:0099170, GO:0006915, GO:0033563, GO:0021965, GO:0010976, GO:1901214, GO:0033564, GO:0001764, GO:0007411"," Alternative splicing,  Transmembrane helix,  Tumor suppressor,  Reference proteome,  Apoptosis,  Phosphoprotein,  Alternative initiation, Membrane, 3D-structure,  Repeat, Transmembrane,  Disulfide bond,  Immunoglobulin domain,  Receptor,  Glycoprotein,  Ubl conjugation,  Signal, Developmental protein","GO:0032502, GO:0009987, GO:0040011, GO:0065007","GO:0098772, GO:0005488, GO:0060089, GO:0140110",GO:0110165
72,P70289,PTPRV_MOUSE,Receptor-type tyrosine-protein phosphatase V,Mus musculus (Mouse),integral component of membrane IEA,GO:0016021,protein tyrosine phosphatase activity IBA,GO:0004725,protein dephosphorylation IBA,GO:0006470," Transmembrane helix,  Hydrolase,  Reference proteome,  Membrane, Repeat,  Transmembrane,  Protein phosphatase, Glycoprotein,  Signal","GO:0009987, GO:0008152",GO:0003824,GO:0110165
73,P70298,CUX2_MOUSE,Homeobox protein cut-like 2,Mus musculus (Mouse),"nucleus IDA, Golgi membrane IBA","GO:0005634, GO:0000139","sequence-specific double-stranded DNA binding ISO, DNA-binding transcription repressor activity, RNA polymerase II-specific IDA, RNA polymerase II cis-regulatory region sequence-specific DNA binding IDA, sequence-specific DNA binding ISO, RNA polymerase II transcription regulatory region sequence-specific DNA binding IMP, DNA binding IDA","GO:0000978, GO:1990837, GO:0003677, GO:0001227, GO:0000977, GO:0043565","cellular response to organic substance IDA, negative regulation of transcription by RNA polymerase II IDA, positive regulation of dendrite morphogenesis IMP, positive regulation of dendritic spine morphogenesis IMP, negative regulation of transcription, DNA-templated IDA, cognition ISO, short-term memory IMP, positive regulation of excitatory postsynaptic potential IMP, Golgi vesicle transport IBA, positive regulation of gene expression IMP, positive regulation of synapse assembly IMP","GO:0051965, GO:0050890, GO:2000463, GO:0061003, GO:0010628, GO:0000122, GO:0007614, GO:0045892, GO:0071310, GO:0050775, GO:0048193"," Phosphoprotein, Coiled coil,  Homeobox, Reference proteome,  Nucleus,  Repeat,  Transcription,  DNA-binding,  Transcription regulation","GO:0051179, GO:0050896, GO:0007610, GO:0032501, GO:0009987, GO:0065007","GO:0005488, GO:0140110",GO:0110165
74,P70349,HINT1_MOUSE,Histidine triad nucleotide-binding protein 1,Mus musculus (Mouse),"histone deacetylase complex ISS, cytoplasm IBA, cytosol ISO, plasma membrane ISO, nucleoplasm ISO, nucleus IDA","GO:0005829, GO:0000118, GO:0005737, GO:0005634, GO:0005886, GO:0005654","nucleotide binding IEA, hydrolase activity ISS","GO:0000166, GO:0016787","positive regulation of calcium-mediated signaling IMP, regulation of transcription, DNA-templated ISS, intrinsic apoptotic signaling pathway by p53 class mediator ISS, purine ribonucleotide catabolic process ISS","GO:0006355, GO:0050850, GO:0072332, GO:0009154"," Cytoplasm, Transcription,  Hydrolase,  Reference proteome,  Apoptosis,  Phosphoprotein, Nucleotide-binding,  Nucleus,  Transcription regulation, Acetylation,  Direct protein sequencing","GO:0008152, GO:0009987, GO:0065007","GO:0005488, GO:0003824","GO:0110165, GO:0032991"
75,P70697,DCUP_MOUSE,Uroporphyrinogen decarboxylase,Mus musculus (Mouse),"nucleoplasm ISO, cytosol IDA","GO:0005654, GO:0005829","uroporphyrinogen decarboxylase activity IDA, ferrous iron binding ISO","GO:0008198, GO:0004853","protoporphyrinogen IX biosynthetic process IEA, heme biosynthetic process IMP, uroporphyrinogen III metabolic process ISO, porphyrin-containing compound biosynthetic process ISO, heme metabolic process IMP","GO:0006783, GO:0006782, GO:0006779, GO:0042168, GO:0046502"," Cytoplasm,  Reference proteome,  Lyase,  Decarboxylase,  Porphyrin biosynthesis, Heme biosynthesis, Acetylation,  Direct protein sequencing","GO:0009987, GO:0008152","GO:0005488, GO:0003824",GO:0110165
76,P81270,ERG_MOUSE,Transcriptional regulator ERG,Mus musculus (Mouse),"cytoplasm IEA, nucleus IBA, ribonucleoprotein complex ISS","GO:1990904, GO:0005634, GO:0005737","sequence-specific double-stranded DNA binding ISO, DNA-binding transcription activator activity, RNA polymerase II-specific ISO, chromatin binding IDA, RNA polymerase II cis-regulatory region sequence-specific DNA binding ISO, DNA-binding transcription factor activity, RNA polymerase II-specific IBA","GO:0000978, GO:0000981, GO:0003682, GO:0001228, GO:1990837","cell differentiation IBA, positive regulation of transcription by RNA polymerase II ISO, regulation of transcription by RNA polymerase II IBA","GO:0030154, GO:0045944, GO:0006357"," Cytoplasm,  DNA-binding, Transcription regulation,  Reference proteome, Alternative splicing,  Nucleus, Phosphoprotein,  Transcription,  Isopeptide bond,  Ubl conjugation","GO:0032502, GO:0065007, GO:0009987","GO:0005488, GO:0140110","GO:0110165, GO:0032991"
77,P82198,FT,Transforming growth factor-beta-induced protein ig-h3,Mus musculus (Mouse),"basement membrane ISO, extracellular space IDA, collagen-containing extracellular matrix HDA, extracellular matrix IDA, trans-Golgi network ISO","GO:0005604, GO:0005615, GO:0031012, GO:0005802, GO:0062023","extracellular matrix binding IDA, identical protein binding ISO, cell adhesion molecule binding IBA, integrin binding IEA, collagen binding ISO","GO:0050840, GO:0042802, GO:0050839, GO:0005178, GO:0005518","angiogenesis IEA, cell adhesion IDA, extracellular matrix organization IDA, chondrocyte differentiation IEA, cell population proliferation IEA","GO:0030198, GO:0001525, GO:0002062, GO:0008283, GO:0007155","Gamma-carboxyglutamic acid,  Reference proteome,  Phosphoprotein,  Extracellular matrix,  Repeat,  Disulfide bond,  Signal, Cell adhesion, Secreted","GO:0032502, GO:0009987, GO:0022610",GO:0005488,GO:0110165
78,P97313,PRKDC_MOUSE,DNA-dependent protein kinase catalytic subunit,Mus musculus (Mouse),"protein-DNA complex ISO, transcription regulator complex ISO, protein-containing complex ISO, DNA-dependent protein kinase-DNA ligase 4 complex ISO, nonhomologous end joining complex ISS, small-subunit processome ISS, nucleoplasm ISO, nucleolus ISO, nucleus IDA","GO:0032993, GO:0005667, GO:0005730, GO:0032991, GO:0005634, GO:0070419, GO:0005654, GO:0005958, GO:0032040","U3 snoRNA binding ISS, protein serine/threonine kinase activity ISO, ATP binding IEA, double-stranded DNA binding IDA, transcription factor binding ISO, protein domain specific binding ISO, protein kinase activity ISO, enzyme binding IPI, DNA-dependent protein kinase activity IDA","GO:0004677, GO:0004674, GO:0019899, GO:0008134, GO:0003690, GO:0004672, GO:0005524, GO:0019904, GO:0034511","negative regulation of protein phosphorylation IMP, positive regulation of transcription by RNA polymerase II ISO, signal transduction involved in mitotic G1 DNA damage checkpoint ISS, B cell lineage commitment IMP, positive regulation of double-strand break repair via nonhomologous end joining ISS, protein destabilization IDA, protein phosphorylation ISO, cellular response to DNA damage stimulus ISS, negative regulation of immunoglobulin production ISO, V(D)J recombination IGI, maturation of 5.8S rRNA ISS, positive regulation of platelet formation IMP, immunoglobulin V(D)J recombination IMP, heart development IGI, regulation of epithelial cell proliferation ISO, response to activity IEA, small-subunit processome assembly ISS, peptidyl-serine phosphorylation ISS, telomere capping ISO, positive regulation of translation IMP, lymphocyte differentiation IMP, positive regulation of fibroblast proliferation ISO, thymus development ISO, positive regulation of immune system process ISO, pro-B cell differentiation IMP, negative regulation of cellular senescence ISO, regulation of circadian rhythm IMP, T cell receptor V(D)J recombination IMP, double-strand break repair IMP, double-strand break repair via nonhomologous end joining IMP, rhythmic process IEA, T cell lineage commitment IMP, telomere maintenance IMP, positive regulation of developmental growth ISO, somitogenesis IGI, immunoglobulin production ISO, positive regulation of apoptotic process IMP, positive regulation of lymphocyte differentiation IMP, regulation of smooth muscle cell proliferation ISS, brain development IGI, negative regulation of apoptotic process ISO, peptidyl-threonine phosphorylation ISS, spleen development ISO, T cell differentiation in thymus IMP, response to ionizing radiation IMP, ectopic germ cell programmed cell death IMP, innate immune response IEA, intrinsic apoptotic signaling pathway in response to DNA damage IMP, negative regulation of response to gamma radiation ISO, positive regulation of erythrocyte differentiation IMP, activation of innate immune response ISO, regulation of hematopoietic stem cell differentiation IMP, cellular response to insulin stimulus ISO, response to gamma radiation IMP","GO:0032869, GO:0000460, GO:0016233, GO:0018107, GO:0043066, GO:0007507, GO:0045727, GO:0045648, GO:0006303, GO:0002377, GO:0007420, GO:0035234, GO:0033077, GO:0008630, GO:2000773, GO:0014823, GO:0002360, GO:0006974, GO:0042752, GO:0000723, GO:0048536, GO:0043065, GO:0034462, GO:0033151, GO:0001933, GO:0002218, GO:0033153, GO:0048538, GO:0048146, GO:0048511, GO:0045087, GO:0048660, GO:0002326, GO:0033152, GO:0030098, GO:0045944, GO:0006468, GO:0031648, GO:0002328, GO:0010332, GO:0002638, GO:0072431, GO:0006302, GO:1902036, GO:2001229, GO:1905221, GO:2001034, GO:0010212, GO:0018105, GO:0045621, GO:0050678, GO:0001756, GO:0048639, GO:0002684"," Alternative splicing,  S-nitrosylation,  Biological rhythms, Serine/threonine-protein kinase, Acetylation,  Nucleotide-binding,  DNA damage,  Immunity, Reference proteome,  DNA repair,  Nucleus, Kinase,  Ribosome biogenesis,  SCID, Disease mutation,  ATP-binding,  TPR repeat,  Ubl conjugation,  Innate immunity,  Polymorphism,  Phosphoprotein,  Transferase,  Repeat","GO:0032502, GO:0050896, GO:0022414, GO:0008152, GO:0044419, GO:0002376, GO:0032501, GO:0065007, GO:0009987","GO:0003824, GO:0005488","GO:0110165, GO:0032991"
79,P97402,GCNT2_MOUSE,"N-acetyllactosaminide beta-1,6-N-acetylglucosaminyl-transferase",Mus musculus (Mouse),"Golgi apparatus ISO, integral component of membrane IEA, Golgi membrane IEA","GO:0016021, GO:0005794, GO:0000139","N-acetyllactosaminide beta-1,6-N-acetylglucosaminyltransferase activity ISO, acetylglucosaminyltransferase activity IDA","GO:0008109, GO:0008375","positive regulation of heterotypic cell-cell adhesion ISO, transforming growth factor beta receptor signaling pathway IMP, maintenance of lens transparency ISO, positive regulation of epithelial to mesenchymal transition IMP, posttranscriptional regulation of gene expression IMP, positive regulation of protein kinase B signaling IMP, protein glycosylation ISO, negative regulation of cell-substrate adhesion ISO, positive regulation of ERK1 and ERK2 cascade IMP, positive regulation of cell population proliferation IMP, positive regulation of cell migration ISO","GO:0070374, GO:0010812, GO:0006486, GO:0036438, GO:0010718, GO:0030335, GO:0051897, GO:0010608, GO:0007179, GO:0034116, GO:0008284"," Golgi apparatus, Transmembrane helix,  Membrane,  Transmembrane, Reference proteome,  Signal-anchor,  Glycosyltransferase,  Transferase, Glycoprotein","GO:0008152, GO:0009987, GO:0065007",GO:0003824,GO:0110165
