Uniprot Entry,Accession Name,Name,Organism,GO Cellular Components,GO ID CC,GO Molecular Function,GO ID MF,GO Biological Process,GO ID BP,Keywords
Q3UHU5,MTCL1_MOUSE,Microtubule cross-linking factor 1,Mus musculus (Mouse),"apical plasma membrane IEA, cytoskeleton IDA, extracellular space IEA, microtubule bundle IDA, midbody IDA, spindle pole IDA, apicolateral plasma membrane IDA, lateral plasma membrane IDA, cytoplasm IEA","GO:0005615, GO:0016324, GO:0016328, GO:0097427, GO:0000922, GO:0016327, GO:0030496, GO:0005737, GO:0005856","protein homodimerization activity IDA, microtubule binding IDA","GO:0042803, GO:0008017","positive regulation of protein targeting to membrane IDA, positive regulation of microtubule motor activity IDA, regulation of autophagy IEA, establishment or maintenance of epithelial cell apical/basal polarity IDA, microtubule bundle formation IDA","GO:0045197, GO:0090314, GO:0010506, GO:2000576, GO:0001578"," Cytoplasm, Membrane,  Cell membrane,  Reference proteome, Alternative splicing,  Phosphoprotein,  Coiled coil,  Cytoskeleton"
O55222,ILK_MOUSE,Integrin-linked protein kinase,Mus musculus (Mouse),"sarcomere IEA, nucleoplasm ISO, neuronal cell body ISO, terminal bouton ISO, plasma membrane IEA, axon ISO, cell junction ISO, lamellipodium IDA, protein-containing complex ISO, dendritic shaft ISO, stress fiber IEA, focal adhesion IDA, cytoplasm ISO, costamere ISO, cell-cell junction ISO, cytosol ISO","GO:0043198, GO:0030054, GO:0030424, GO:0005654, GO:0001725, GO:0005911, GO:0030027, GO:0030017, GO:0043025, GO:0043195, GO:0005886, GO:0005925, GO:0005829, GO:0032991, GO:0043034, GO:0005737","protein kinase binding ISO, protein domain specific binding ISO, ATP binding IEA, protein kinase activity ISO, protein serine/threonine kinase activity ISO, SH3 domain binding ISO, integrin binding ISO, protein-containing complex binding ISO","GO:0005524, GO:0019904, GO:0019901, GO:0004672, GO:0017124, GO:0004674, GO:0005178, GO:0044877","nerve development IMP, positive regulation of myoblast differentiation ISO, negative regulation of apoptotic process ISO, negative regulation of neural precursor cell proliferation IMP, positive regulation of NIK/NF-kappaB signaling ISO, regulation of cell growth ISO, protein phosphorylation ISO, establishment or maintenance of epithelial cell apical/basal polarity IMP, peptidyl-serine phosphorylation IMP, integrin-mediated signaling pathway ISO, supramolecular fiber organization ISO, positive regulation of cell population proliferation IMP, negative regulation of smooth muscle cell proliferation ISO, positive regulation of canonical Wnt signaling pathway ISO, outflow tract morphogenesis IMP, negative regulation of neuron apoptotic process ISO, cell aging ISO, branching involved in ureteric bud morphogenesis IDA, positive regulation of transcription, DNA-templated ISO, negative regulation of cardiac muscle cell apoptotic process ISO, positive regulation of protein phosphorylation ISO, tumor necrosis factor-mediated signaling pathway ISO, positive regulation of cell-matrix adhesion ISO, cell cycle arrest ISO, cell-matrix adhesion IBA, myelin assembly ISO, neuron projection morphogenesis ISO, positive regulation of signal transduction ISO, cell projection organization IMP, positive regulation of axon extension ISO, positive regulation of cell migration ISO, positive regulation of axonogenesis ISO, regulation of actin cytoskeleton organization ISO, negative regulation of protein kinase activity ISO, positive regulation of protein kinase B signaling ISO, substrate adhesion-dependent cell spreading ISO, positive regulation of MAP kinase activity ISO, positive regulation of phosphorylation ISO, protein kinase B signaling IMP, positive regulation of BMP signaling pathway IMP, positive regulation of osteoblast differentiation IMP, positive regulation of dendrite morphogenesis ISO, fibroblast migration IMP, myelination in peripheral nervous system IMP, negative regulation of smooth muscle cell migration ISO, positive regulation of MAPK cascade ISO, Schwann cell development IMP","GO:0030335, GO:0034446, GO:0045197, GO:0050775, GO:0045663, GO:0018105, GO:0090263, GO:0032288, GO:0006468, GO:0043491, GO:2000178, GO:0001934, GO:0043066, GO:0045669, GO:0045773, GO:0030513, GO:0014912, GO:0006469, GO:0097435, GO:0033209, GO:1901224, GO:0022011, GO:0048812, GO:0010761, GO:0007229, GO:0043406, GO:0008284, GO:0007160, GO:0043524, GO:0007050, GO:0042327, GO:0032956, GO:0051897, GO:0009967, GO:0043410, GO:0048662, GO:0050772, GO:0045893, GO:0021675, GO:0030030, GO:0001658, GO:0007569, GO:0001558, GO:0014044, GO:0001954, GO:0003151, GO:0010667"," Kinase, Phosphoprotein,  Repeat,  ATP-binding, Serine/threonine-protein kinase,  Cytoplasm,  Cell junction,  Cell membrane, Cell projection,  Membrane,  ANK repeat,  Reference proteome,  Transferase, Acetylation,  Nucleotide-binding"
Q91ZA3,PCCA_MOUSE,"Propionyl-CoA carboxylase alpha chain, mitochondrial {ECO:0000305|PubMed:11461925}",Mus musculus (Mouse),"mitochondrion HDA, mitochondrial matrix ISS","GO:0005759, GO:0005739","ATP binding IEA, CoA carboxylase activity IBA, propionyl-CoA carboxylase activity IMP, enzyme binding ISO, metal ion binding IEA","GO:0019899, GO:0016421, GO:0005524, GO:0004658, GO:0046872",lipid catabolic process IEA,GO:0016042," ATP-binding,  Transit peptide,  Ligase,  Lipid degradation,  Biotin,  Metal-binding,  Phosphoprotein,  Reference proteome, Acetylation, Lipid metabolism, Nucleotide-binding,  Magnesium,  Mitochondrion"
Q9EQU5,SET_MOUSE,Protein SET,Mus musculus (Mouse),"cytoplasm ISS, nucleoplasm ISO, lipid droplet ISO, cytosol IEA, protein-containing complex ISO, nucleus IDA, perinuclear region of cytoplasm ISS, endoplasmic reticulum ISS","GO:0005654, GO:0005634, GO:0005811, GO:0048471, GO:0005829, GO:0032991, GO:0005737, GO:0005783","chromatin binding IBA, histone binding IBA, DNA binding IEA","GO:0003677, GO:0003682, GO:0042393","nucleosome assembly IEA, negative regulation of neuron apoptotic process ISO, negative regulation of transcription, DNA-templated ISO","GO:0045892, GO:0043524, GO:0006334"," Nucleus, Phosphoprotein,  Cytoplasm,  Ubl conjugation,  Reference proteome, Acetylation,  DNA-binding,  Alternative splicing,  Chaperone, Endoplasmic reticulum,  Isopeptide bond,  Methylation"
Q8CIM8,INT4_MOUSE,Integrator complex subunit 4,Mus musculus (Mouse),"nucleolus ISO, nucleus ISS, integrator complex ISS","GO:0005730, GO:0005634, GO:0032039",,,snRNA processing ISS,GO:0016180," Nucleus,  Repeat,  Ubl conjugation,  Isopeptide bond, Acetylation,  Alternative splicing, Reference proteome"
Q925I1,ATAD3_MOUSE,ATPase family AAA domain-containing protein 3,Mus musculus (Mouse),"mitochondrion IDA, integral component of membrane IEA, mitochondrial inner membrane HDA, mitochondrial nucleoid IEA","GO:0042645, GO:0005743, GO:0005739, GO:0016021","ATP binding IEA, identical protein binding ISO, zinc ion binding IBA, ATPase activity IEA","GO:0042802, GO:0008270, GO:0016887, GO:0005524","mitochondrion organization IBA, regulation of cell growth ISO, negative regulation of apoptotic process ISO, antiviral innate immune response ISS","GO:0001558, GO:0007005, GO:0043066, GO:0140374","Reference proteome,  Transmembrane,  ATP-binding,  Transmembrane helix,  Mitochondrion nucleoid,  Membrane, Acetylation, Direct protein sequencing,  Alternative splicing,  Coiled coil,  Nucleotide-binding, Mitochondrion inner membrane,  Mitochondrion"
Q9JIG8,PRAF2_MOUSE,PRA1 family protein 2,Mus musculus (Mouse),"endosome membrane IEA, membrane IBA, integral component of membrane IEA","GO:0010008, GO:0016021, GO:0016020",,,protein transport IEA,GO:0015031,"Transmembrane helix,  Transmembrane,  Reference proteome,  Membrane, Endosome,  Transport,  Protein transport"
Q64515,FT,Serotransferrin,Mus musculus (Mouse),"plasma membrane IBA, clathrin-coated pit IDA, extrinsic component of external side of plasma membrane ISO, perinuclear region of cytoplasm ISO, basal plasma membrane ISO, cell tip ISO, early endosome IDA, recycling endosome IDA, vesicle ISO, apical plasma membrane ISO, membrane IMP, extracellular region ISO, extracellular space ISO, basal part of cell ISO, dense body ISO, cell surface ISO, basement membrane ISO, HFE-transferrin receptor complex ISO, late endosome ISO, endosome IDA, vesicle coat ISO, cytoplasmic vesicle ISO, endocytic vesicle IDA","GO:0005769, GO:0005905, GO:0005886, GO:0031410, GO:0030120, GO:0097433, GO:0009986, GO:0031232, GO:0005768, GO:0005770, GO:0016324, GO:0051286, GO:0045178, GO:0016020, GO:0048471, GO:0005576, GO:0030139, GO:0009925, GO:1990712, GO:0005615, GO:0005604, GO:0055037, GO:0031982","iron chaperone activity ISO, ferrous iron binding ISO, ferric iron binding ISO, transferrin receptor binding ISO","GO:0034986, GO:1990459, GO:0008198, GO:0008199","positive regulation of phosphorylation IDA, actin filament organization IDA, iron ion transport IMP, positive regulation of myelination ISO, positive regulation of cell motility IDA, positive regulation of transcription, DNA-templated IDA, cellular iron ion homeostasis IEA, regulation of iron ion transport ISO, response to bacterium IEP, positive regulation of receptor-mediated endocytosis ISO, SMAD protein signal transduction IDA, antibacterial humoral response IBA, osteoclast differentiation IDA, ERK1 and ERK2 cascade IDA, positive regulation of bone resorption IDA, positive regulation of oligodendrocyte progenitor proliferation ISO, activation of JUN kinase activity IDA, cellular response to iron ion ISO","GO:0006879, GO:0030316, GO:0060395, GO:0042327, GO:0006826, GO:0007015, GO:0019731, GO:2000147, GO:0031643, GO:0070371, GO:0071281, GO:0070447, GO:0034756, GO:0007257, GO:0009617, GO:0045893, GO:0048260, GO:0045780"," Ion transport,  Repeat, Iron,  Iron transport,  Metal-binding,  Glycoprotein,  Signal, Direct protein sequencing,  Methylation,  Phosphoprotein, Reference proteome,  Transport,  Secreted,  Disulfide bond"
Q9Z130,HNRDL_MOUSE,Heterogeneous nuclear ribonucleoprotein D-like,Mus musculus (Mouse),"nucleoplasm ISO, cytoplasm IEA, nucleus IDA","GO:0005654, GO:0005634, GO:0005737","RNA binding ISO, single-stranded DNA binding ISO, poly(G) binding ISO, sequence-specific DNA binding IBA, sequence-specific double-stranded DNA binding IBA, DNA binding ISO, double-stranded DNA binding ISO, poly(A) binding ISO","GO:0003677, GO:0008143, GO:0003697, GO:0003723, GO:0003690, GO:0043565, GO:0034046, GO:1990837","mRNA metabolic process ISO, regulation of gene expression ISO","GO:0010468, GO:0016071"," Nucleus,  Transcription,  Repressor,  Cytoplasm, Repeat,  Transcription regulation,  Direct protein sequencing,  Activator,  Phosphoprotein,  Reference proteome,  RNA-binding, Ubl conjugation, Acetylation,  DNA-binding,  Methylation, Isopeptide bond"
Q01405,SC23A_MOUSE,Protein transport protein Sec23A {ECO:0000305},Mus musculus (Mouse),"ER to Golgi transport vesicle membrane ISO, endoplasmic reticulum membrane TAS, Golgi membrane IDA, cytosol ISS, COPII vesicle coat ISS, COPII-coated ER to Golgi transport vesicle IDA, perinuclear region of cytoplasm IDA, endoplasmic reticulum exit site ISS, extrinsic component of membrane ISS","GO:0030134, GO:0019898, GO:0030127, GO:0000139, GO:0012507, GO:0070971, GO:0048471, GO:0005829, GO:0005789","zinc ion binding ISS, GTPase activator activity IBA","GO:0008270, GO:0005096","protein localization to plasma membrane IMP, intracellular protein transport TAS, COPII-coated vesicle cargo loading ISS","GO:0006886, GO:0090110, GO:0072659"," Cytoplasmic vesicle,  Cytoplasm, Protein transport,  Endoplasmic reticulum,  Membrane,  Metal-binding,  Reference proteome, Acetylation, ER-Golgi transport,  Phosphoprotein,  Zinc,  Transport"
O35449,PRRT1_MOUSE,Proline-rich transmembrane protein 1,Mus musculus (Mouse),"glutamatergic synapse ISO, synaptic vesicle membrane IDA, membrane IBA, postsynaptic density membrane IDA, integral component of postsynaptic membrane ISO","GO:0098839, GO:0099055, GO:0030672, GO:0016020, GO:0098978",receptor regulator activity IDA,GO:0030545,"long-term synaptic potentiation IMP, protein localization IMP, learning or memory IMP, regulation of AMPA receptor activity IDA, synapse organization IMP","GO:0008104, GO:2000311, GO:0050808, GO:0007611, GO:0060291"," Transmembrane helix,  Cell membrane,  Synapse,  Reference proteome,  Membrane, Cell junction, Transmembrane"
Q9CT75,ELMO2_MOUSE,Engulfment and cell motility protein 2,Mus musculus (Mouse),"cytosol ISS, membrane ISS","GO:0016020, GO:0005829","receptor tyrosine kinase binding ISO, SH3 domain binding IEA, Rac GTPase binding IBA","GO:0017124, GO:0030971, GO:0048365","actin filament organization IBA, cell motility IBA, phagocytosis IEA, cell-cell adhesion IEA, apoptotic process IEA, cell chemotaxis ISS","GO:0007015, GO:0098609, GO:0006915, GO:0006909, GO:0048870, GO:0060326"," Cytoplasm,  SH3-binding,  Phosphoprotein,  Membrane,  Reference proteome, 3D-structure,  Alternative splicing,  Apoptosis, Phagocytosis"
Q9ERE7,MESD_MOUSE,LRP chaperone MESD {ECO:0000305},Mus musculus (Mouse),"endoplasmic reticulum ISO, plasma membrane IDA","GO:0005886, GO:0005783","low-density lipoprotein particle receptor binding IPI, identical protein binding IPI","GO:0050750, GO:0042802","positive regulation of skeletal muscle acetylcholine-gated channel clustering IMP, Wnt signaling pathway IEA, ossification ISS, mesoderm development NAS, phagocytosis IMP, protein folding IDA, protein localization to cell surface IDA","GO:1904395, GO:0034394, GO:0016055, GO:0006457, GO:0007498, GO:0001503, GO:0006909"," Wnt signaling pathway,  Endoplasmic reticulum,  Glycoprotein,  Signal, 3D-structure,  Chaperone, Reference proteome"
Q60737,CSK21_MOUSE,Casein kinase II subunit alpha,Mus musculus (Mouse),"nucleoplasm ISO, Sin3 complex ISO, nucleus ISO, NuRD complex ISO, chromatin ISO, protein kinase CK2 complex ISO, cytoplasm ISO, cytosol IBA, plasma membrane ISO","GO:0016580, GO:0005654, GO:0005634, GO:0000785, GO:0016581, GO:0005886, GO:0005956, GO:0005829, GO:0005737","protein serine/threonine kinase activity ISS, ATP binding IEA, beta-catenin binding IDA, protein N-terminus binding ISO, protein phosphatase regulator activity IDA, ribonucleoprotein complex binding ISO, kinase activity IDA, identical protein binding ISO","GO:0043021, GO:0008013, GO:0005524, GO:0019888, GO:0004674, GO:0042802, GO:0016301, GO:0047485","peptidyl-threonine phosphorylation ISO, negative regulation of cysteine-type endopeptidase activity involved in apoptotic process ISS, Wnt signaling pathway IEA, positive regulation of protein catabolic process ISS, response to testosterone IEA, cell cycle IEA, peptidyl-serine phosphorylation ISS, positive regulation of cell growth ISS, protein phosphorylation IDA, regulation of protein localization to plasma membrane ISO, rhythmic process IEA, positive regulation of Wnt signaling pathway ISS, regulation of cell cycle IBA, regulation of chromosome separation ISS, positive regulation of cell population proliferation ISS, liver regeneration IEA, negative regulation of ubiquitin-dependent protein catabolic process ISO, apoptotic process IEA, protein autophosphorylation IDA, cerebral cortex development IEA","GO:0007049, GO:1903076, GO:2000059, GO:0048511, GO:0097421, GO:0018107, GO:0008284, GO:0051726, GO:0033574, GO:0046777, GO:0021987, GO:0018105, GO:0030177, GO:0016055, GO:0006915, GO:0030307, GO:0006468, GO:0045732, GO:0043154, GO:1905818"," Kinase,  Nucleus,  Cell cycle,  ATP-binding, Serine/threonine-protein kinase,  Transcription,  Wnt signaling pathway,  Transcription regulation,  Reference proteome,  Biological rhythms, Transferase, Nucleotide-binding,  Phosphoprotein, Apoptosis"
Q9Z1Q5,FT,Chloride intracellular channel protein 1,Mus musculus (Mouse),"cytoplasm ISS, plasma membrane IEA, nuclear membrane IEA, chloride channel complex IEA, perinuclear region of cytoplasm ISO, nucleus IDA, extracellular exosome ISO, mitochondrion IDA, nuclear envelope ISO","GO:0070062, GO:0005739, GO:0005634, GO:0034707, GO:0005635, GO:0005886, GO:0048471, GO:0031965, GO:0005737","chloride channel activity ISO, voltage-gated ion channel activity IEA","GO:0005244, GO:0005254","regulation of ion transmembrane transport IEA, chloride transport ISO, regulation of cell cycle IEA, regulation of mitochondrial membrane potential IDA, positive regulation of osteoblast differentiation IDA","GO:0051881, GO:0045669, GO:0051726, GO:0034765, GO:0006821"," Ion transport, Disulfide bond,  Nucleus, Phosphoprotein,  Chloride,  Transmembrane,  Cytoplasm, Transport,  Cell membrane,  Ion channel,  Membrane,  Reference proteome,  Voltage-gated channel, Acetylation,  Chloride channel,  Transmembrane helix"
Q91WS0,CISD1_MOUSE,CDGSH iron-sulfur domain-containing protein 1,Mus musculus (Mouse),"mitochondrial outer membrane IDA, cytoplasmic side of mitochondrial outer membrane ISO, integral component of membrane IEA, mitochondrion IDA","GO:0005741, GO:0005739, GO:0016021, GO:0032473","iron ion binding ISO, identical protein binding ISO, 2 iron, 2 sulfur cluster binding IBA","GO:0042802, GO:0051537, GO:0005506",regulation of cellular respiration IMP,GO:0043457,"Mitochondrion outer membrane,  Iron-sulfur,  Transmembrane helix,  Ubl conjugation,  Signal-anchor,  Acetylation, Transmembrane,  Direct protein sequencing,  Membrane,  Metal-binding,  Reference proteome, 2Fe-2S,  Iron, Isopeptide bond,  Mitochondrion"
Q8BNY6,FT,Neuronal calcium sensor 1,Mus musculus (Mouse),"calyx of Held ISO, postsynapse ISO, glutamatergic synapse ISO, postsynaptic cytosol ISO, dendrite IDA, presynaptic cytosol ISO, intracellular membrane-bounded organelle ISO, dense core granule IEA, cytoplasmic vesicle ISO, postsynaptic density IEA, axon IDA, cytoplasm ISO, perinuclear region of cytoplasm IEA, Golgi apparatus IEA, plasma membrane ISO, cytosol ISO","GO:0031045, GO:0030424, GO:0043231, GO:0099523, GO:0030425, GO:0099524, GO:0098978, GO:0005886, GO:0031410, GO:0014069, GO:0048471, GO:0005829, GO:0098794, GO:0005794, GO:0005737, GO:0044305","protein kinase binding ISO, voltage-gated calcium channel activity ISS, calcium ion binding ISO, voltage-gated calcium channel activity involved in regulation of presynaptic cytosolic calcium levels ISO, magnesium ion binding ISO","GO:0099626, GO:0000287, GO:0019901, GO:0005509, GO:0005245","positive regulation of exocytosis ISO, positive regulation of synaptic transmission TAS, regulation of synaptic vesicle exocytosis ISO, regulation of neuron projection development ISS, phosphatidylinositol-mediated signaling ISO","GO:0048015, GO:0050806, GO:0045921, GO:2000300, GO:0010975"," Cytoplasm, Repeat,  Golgi apparatus,  Cell junction,  Cell membrane, Calcium,  Synapse,  Membrane,  Metal-binding,  Reference proteome,  Myristate, Lipoprotein"
Q05BC3,EMAL1_MOUSE,Echinoderm microtubule-associated protein-like 1,Mus musculus (Mouse),"microtubule IEA, perinuclear region of cytoplasm IEA, cytosol IDA","GO:0005874, GO:0048471, GO:0005829","tubulin binding ISS, microtubule binding IDA","GO:0015631, GO:0008017","mitotic spindle organization IMP, microtubule cytoskeleton organization IMP, neuroblast proliferation IMP, hematopoietic progenitor cell differentiation IGI, brain development IMP","GO:0007052, GO:0007405, GO:0002244, GO:0007420, GO:0000226"," WD repeat,  Repeat, Microtubule,  Cytoplasm,  Reference proteome, Alternative splicing,  Disease mutation,  Cytoskeleton"
Q8K2K6,AGFG1_MOUSE,Arf-GAP domain and FG repeat-containing protein 1,Mus musculus (Mouse),"cell projection IDA, nucleus IEA, cytoplasmic vesicle IDA, intracellular membrane-bounded organelle ISO, neuronal cell body IDA","GO:0005634, GO:0043231, GO:0043025, GO:0031410, GO:0042995","GTPase activator activity IEA, metal ion binding IEA, DNA binding IEA","GO:0003677, GO:0005096, GO:0046872","spermatid nucleus differentiation IMP, acrosome assembly IMP, multicellular organism development IEA, intermediate filament organization IMP","GO:0007275, GO:0045109, GO:0001675, GO:0007289","Differentiation,  Nucleus, Phosphoprotein,  Repeat,  Cytoplasmic vesicle,  Spermatogenesis,  Developmental protein,  Metal-binding,  Glycoprotein,  Reference proteome, Alternative splicing,  DNA-binding,  Transport, Zinc,  Zinc-finger"
Q9WUA2,SYFB_MOUSE,Phenylalanine--tRNA ligase beta subunit,Mus musculus (Mouse),phenylalanine-tRNA ligase complex ISS,GO:0009328,"ATP binding IEA, RNA binding IEA, phenylalanine-tRNA ligase activity ISS, magnesium ion binding IEA","GO:0000287, GO:0004826, GO:0005524, GO:0003723","protein heterotetramerization ISS, phenylalanyl-tRNA aminoacylation ISS","GO:0006432, GO:0051290"," ATP-binding,  Ligase,  Cytoplasm,  Protein biosynthesis, Aminoacyl-tRNA synthetase,  Reference proteome, Nucleotide-binding"
Q8BHF7,PGPS1_MOUSE,"CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase, mitochondrial",Mus musculus (Mouse),"endoplasmic reticulum ISO, mitochondrion HDA","GO:0005739, GO:0005783","ATP binding IEA, CDP-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase activity ISS","GO:0008444, GO:0005524","phospholipid biosynthetic process ISS, phosphatidylglycerol biosynthetic process ISS, diacylglycerol metabolic process ISS, cardiolipin biosynthetic process ISS","GO:0008654, GO:0032049, GO:0006655, GO:0046339","Phosphoprotein,  Repeat,  Transit peptide,  Lipid metabolism, ATP-binding,  Reference proteome,  Transferase, Nucleotide-binding,  Phospholipid biosynthesis,  Phospholipid metabolism,  Mitochondrion,  Lipid biosynthesis"
Q60790,RASA3_MOUSE,Ras GTPase-activating protein 3,Mus musculus (Mouse),intrinsic component of the cytoplasmic side of the plasma membrane ISO,GO:0031235,"GTPase activator activity IEA, calcium-release channel activity ISO, metal ion binding IEA","GO:0015278, GO:0005096, GO:0046872","cellular response to heat ISO, negative regulation of Ras protein signal transduction IEA","GO:0046580, GO:0034605"," Repeat,  GTPase activation,  Metal-binding, Acetylation,  Phosphoprotein,  Zinc, Reference proteome,  Zinc-finger"
P62080,TSN5_MOUSE,Tetraspanin-5,Mus musculus (Mouse),"integral component of plasma membrane IBA, plasma membrane ISO","GO:0005886, GO:0005887",enzyme binding IPI,GO:0019899,"protein localization to plasma membrane ISO, positive regulation of Notch signaling pathway ISO, protein maturation IDA","GO:0072659, GO:0045747, GO:0051604","Transmembrane helix,  Transmembrane,  Reference proteome,  Membrane,  Glycoprotein, Cell membrane"
Q9CY64,BIEA_MOUSE,Biliverdin reductase A,Mus musculus (Mouse),cytosol ISO,GO:0005829,"zinc ion binding IEA, nucleotide binding ISO, biliverdin reductase (NAD(P)+) activity IDA, biliverdin reductase (NADP+) activity IEA, biliberdin reductase NAD+ activity IEA","GO:0106277, GO:0106276, GO:0004074, GO:0000166, GO:0008270","oxidation-reduction process ISO, heme catabolic process ISO","GO:0042167, GO:0055114","Phosphoprotein,  Cytoplasm,  NAD,  NADP,  Metal-binding,  Oxidoreductase,  Reference proteome, Acetylation,  Zinc"
Q9CZW4,ACSL3_MOUSE,Long-chain-fatty-acid--CoA ligase 3 {ECO:0000305},Mus musculus (Mouse),"lipid droplet ISO, integral component of membrane IEA, mitochondrial outer membrane IEA, membrane IBA, perinuclear region of cytoplasm ISO, Golgi apparatus ISO, endoplasmic reticulum membrane IEA, plasma membrane IBA, endoplasmic reticulum ISO, peroxisomal membrane IEA","GO:0016021, GO:0005778, GO:0005741, GO:0016020, GO:0005811, GO:0005886, GO:0048471, GO:0005789, GO:0005794, GO:0005783","arachidonate-CoA ligase activity ISS, protein kinase binding ISO, protein domain specific binding ISO, ATP binding IEA, decanoate-CoA ligase activity IEA, acyl-CoA ligase activity IEA, long-chain fatty acid-CoA ligase activity ISS","GO:0005524, GO:0019904, GO:0019901, GO:0047676, GO:0004467, GO:0102391, GO:0003996","brain development IEA, positive regulation of phosphatidylcholine biosynthetic process ISO, response to nutrient IEA, long-chain fatty-acyl-CoA metabolic process IBA, response to organic cyclic compound IEA, long-chain fatty acid import into cell ISO, positive regulation of secretion ISO, neuron differentiation IBA, long-chain fatty acid metabolic process ISS, very-low-density lipoprotein particle assembly ISO, positive regulation of Golgi to plasma membrane protein transport ISO, fatty acid biosynthetic process ISO","GO:0042998, GO:2001247, GO:0006633, GO:0030182, GO:0014070, GO:0044539, GO:0035336, GO:0007420, GO:0034379, GO:0051047, GO:0007584, GO:0001676","Mitochondrion outer membrane, Transmembrane helix,  Fatty acid metabolism,  Microsome,  Peroxisome, Phosphoprotein,  Transmembrane, ATP-binding,  Ligase,  Signal-anchor,  Endoplasmic reticulum,  Membrane,  Reference proteome, Lipid metabolism,  Magnesium,  Nucleotide-binding,  Mitochondrion"
Q4VAA2,CDV3_MOUSE,Protein CDV3,Mus musculus (Mouse),"plasma membrane ISO, cytoplasm IDA, cytosol ISO","GO:0005886, GO:0005737, GO:0005829",,,,," Cytoplasm,  Phosphoprotein, Acetylation,  Alternative splicing, Reference proteome"
P03921,NU5M_MOUSE,NADH-ubiquinone oxidoreductase chain 5,Mus musculus (Mouse),"neuron projection ISO, integral component of membrane IEA, mitochondrion HDA, mitochondrial respiratory chain complex I ISO","GO:0005739, GO:0005747, GO:0016021, GO:0043005","NADH dehydrogenase activity IDA, NADH dehydrogenase (ubiquinone) activity IEA","GO:0008137, GO:0003954","electron transport coupled proton transport IBA, response to hydrogen peroxide IEA, response to hypoxia IEA, response to organonitrogen compound IEA, ATP synthesis coupled electron transport IEA","GO:0042773, GO:0042542, GO:0010243, GO:0015990, GO:0001666","Translocase,  Transmembrane,  NAD,  Transmembrane helix,  Transport,  Electron transport,  Membrane,  Reference proteome,  Ubiquinone, 3D-structure,  Respiratory chain, Mitochondrion inner membrane,  Mitochondrion"
Q8BGB9,UBR4_MOUSE,E3 ubiquitin-protein ligase UBR4,Mus musculus (Mouse),"nucleoplasm ISO, integral component of membrane IEA, centrosome ISO, cytosol ISO","GO:0005654, GO:0016021, GO:0005813, GO:0005829","ubiquitin protein ligase activity ISS, ubiquitin-protein transferase activity IBA, calmodulin binding IEA, zinc ion binding IEA","GO:0004842, GO:0008270, GO:0061630, GO:0005516",ubiquitin-dependent protein catabolic process ISS,GO:0006511," Nucleus,  Transmembrane, Cytoskeleton,  Cytoplasm, Ubl conjugation pathway,  Calmodulin-binding,  Membrane,  Metal-binding,  Phosphoprotein,  Transferase, Acetylation,  Alternative splicing,  Zinc, Reference proteome,  Transmembrane helix,  Zinc-finger"
P48024,EIF1_MOUSE,Eukaryotic translation initiation factor 1,Mus musculus (Mouse),"eukaryotic 43S preinitiation complex IBA, nucleus IEA","GO:0005634, GO:0016282","ribosomal small subunit binding IBA, RNA binding IBA, translation initiation factor activity IBA","GO:0003743, GO:0043024, GO:0003723","regulation of translational initiation IEA, dosage compensation by inactivation of X chromosome IMP","GO:0006446, GO:0009048"," Initiation factor,  Protein biosynthesis, Acetylation,  Phosphoprotein, Reference proteome"
Q9JHG0,FT,Cerebellin-3,Mus musculus (Mouse),"endoplasmic reticulum IEA, synapse IDA, Golgi apparatus IEA, extracellular space IDA","GO:0045202, GO:0005615, GO:0005794, GO:0005783",,,,,"Golgi apparatus,  Synapse,  Endoplasmic reticulum,  Glycoprotein,  Reference proteome,  Signal, Cell junction,  Secreted,  Disulfide bond"
P29387,GBB4_MOUSE,Guanine nucleotide-binding protein subunit beta-4,Mus musculus (Mouse),"myelin sheath HDA, cytoplasm IBA, cell body ISO, heterotrimeric G-protein complex ISA","GO:0044297, GO:0043209, GO:0005737, GO:0005834","GTPase activity ISA, G-protein gamma-subunit binding IBA, protein-containing complex binding ISO","GO:0044877, GO:0003924, GO:0031682",G protein-coupled receptor signaling pathway IBA,GO:0007186,"WD repeat,  Repeat,  Transducer,  Reference proteome, Acetylation,  Phosphoprotein"
P56812,PDCD5_MOUSE,Programmed cell death protein 5,Mus musculus (Mouse),"cytoplasm ISO, cytosol IBA, nucleus ISO","GO:0005634, GO:0005737, GO:0005829","beta-tubulin binding ISO, heparin binding ISO, acetyltransferase activator activity ISO, DNA binding IEA","GO:0003677, GO:0010698, GO:0008201, GO:0048487","positive regulation of protein insertion into mitochondrial outer membrane ISO, cellular response to transforming growth factor beta stimulus ISO, positive regulation of gene expression ISO, apoptotic process ISO, negative regulation of cell population proliferation ISO, positive regulation of release of cytochrome c from mitochondria ISO, positive regulation of cysteine-type endopeptidase activity involved in apoptotic process ISO, negative regulation of chaperone-mediated protein folding ISO, positive regulation of apoptotic process ISO","GO:1903645, GO:0043065, GO:1903638, GO:0090200, GO:0008285, GO:0071560, GO:0006915, GO:0043280, GO:0010628"," Phosphoprotein,  Reference proteome,  Apoptosis, Acetylation"
