,Uniprot Entry,Accession Name,Name,Organism,GO Cellular Components,GO ID CC,GO Molecular Function,GO ID MF,GO Biological Process,GO ID BP,Keywords,Biological Process Label,Molecular Function Label,Cellular Component Label
1192,Q9CQ89,CUTA_MOUSE,Protein CutA,Mus musculus (Mouse),membrane ISO,GO:0016020,"enzyme binding ISO, copper ion binding IBA","GO:0005507, GO:0019899","protein localization ISO, response to metal ion IEA","GO:0010038, GO:0008104"," Signal, Alternative splicing,  Reference proteome","GO:0051179, GO:0050896",GO:0005488,
1193,P70298,CUX2_MOUSE,Homeobox protein cut-like 2,Mus musculus (Mouse),"Golgi membrane IBA, nucleus IDA","GO:0000139, GO:0005634","DNA binding IDA, DNA-binding transcription repressor activity, RNA polymerase II-specific IDA, RNA polymerase II cis-regulatory region sequence-specific DNA binding IDA, sequence-specific double-stranded DNA binding ISO, sequence-specific DNA binding ISO, RNA polymerase II transcription regulatory region sequence-specific DNA binding IMP","GO:0000977, GO:0000978, GO:0043565, GO:0003677, GO:0001227, GO:1990837","negative regulation of transcription, DNA-templated IDA, cognition ISO, positive regulation of excitatory postsynaptic potential IMP, short-term memory IMP, positive regulation of dendritic spine morphogenesis IMP, negative regulation of transcription by RNA polymerase II IDA, positive regulation of synapse assembly IMP, positive regulation of dendrite morphogenesis IMP, positive regulation of gene expression IMP, Golgi vesicle transport IBA, cellular response to organic substance IDA","GO:0045892, GO:0050890, GO:0071310, GO:2000463, GO:0061003, GO:0000122, GO:0010628, GO:0048193, GO:0007614, GO:0051965, GO:0050775","Reference proteome,  Phosphoprotein,  Nucleus,  Transcription regulation,  DNA-binding,  Transcription, Coiled coil,  Homeobox,  Repeat","GO:0032501, GO:0051179, GO:0007610, GO:0050896, GO:0009987, GO:0065007","GO:0005488, GO:0140110","GO:0016020, GO:0043226, GO:0005622"
1194,Q8C5N3,CWC22_MOUSE,Pre-mRNA-splicing factor CWC22 homolog,Mus musculus (Mouse),"catalytic step 2 spliceosome ISO, U2-type catalytic step 2 spliceosome ISS, U2-type catalytic step 1 spliceosome ISS, U2-type precatalytic spliceosome ISS, nucleus ISS, spliceosomal complex ISS, nuclear speck ISO, cytosol ISO","GO:0071007, GO:0016607, GO:0071005, GO:0005681, GO:0005829, GO:0071006, GO:0071013, GO:0005634",RNA binding ISS,GO:0003723,"mRNA splicing, via spliceosome ISS",GO:0000398," Spliceosome,  mRNA splicing,  mRNA processing,  Nucleus,  Reference proteome, Phosphoprotein, Alternative splicing","GO:0008152, GO:0009987",GO:0005488,"GO:0043226, GO:0005622, GO:0016604, GO:1902494, GO:1990904, GO:0140513"
1195,Q8C5K5,CX038_MOUSE,Uncharacterized protein CXorf38 homolog,Mus musculus (Mouse),,,,,,," Phosphoprotein, Alternative splicing,  Methylation,  Reference proteome",,,
1196,P48771,CX7A2_MOUSE,"Cytochrome c oxidase subunit 7A2, mitochondrial",Mus musculus (Mouse),"mitochondrial respirasome IBA, mitochondrion HDA, integral component of membrane IEA, mitochondrial inner membrane HDA","GO:0005743, GO:0005739, GO:0016021, GO:0005746",cytochrome-c oxidase activity IEA,GO:0004129,"mitochondrial respirasome assembly IBA, regulation of oxidative phosphorylation IBA, oxidative phosphorylation IEA","GO:0002082, GO:0006119, GO:0097250"," Mitochondrion,  Membrane,  Transmembrane,  Direct protein sequencing, Mitochondrion inner membrane,  Reference proteome,  Transmembrane helix,  Oxidoreductase, Acetylation, Transit peptide","GO:0008152, GO:0065007, GO:0009987","GO:0005215, GO:0003824","GO:0043226, GO:0031224, GO:0005622, GO:0070469, GO:0016020"
1197,Q9D0M3,CY1_MOUSE,"Cytochrome c1, heme protein, mitochondrial",Mus musculus (Mouse),"nuclear body ISO, integral component of membrane IEA, mitochondrial respiratory chain complex III IBA, cytosol ISO, mitochondrion IDA, mitochondrial inner membrane HDA, nucleoplasm ISO","GO:0005654, GO:0005750, GO:0005739, GO:0005829, GO:0005743, GO:0016604, GO:0016021","electron transporter, transferring electrons within CoQH2-cytochrome c reductase complex activity IBA, metal ion binding IEA, heme binding IEA","GO:0045153, GO:0020037, GO:0046872","mitochondrial electron transport, ubiquinol to cytochrome c IBA, response to glucagon ISO, mitochondrial ATP synthesis coupled proton transport IBA","GO:0006122, GO:0033762, GO:0042776"," Metal-binding,  Mitochondrion,  Transit peptide,  Heme,  Electron transport,  Membrane,  Mitochondrion inner membrane,  Direct protein sequencing, Reference proteome,  Transmembrane helix, Transmembrane, Iron,  Respiratory chain,  Translocase, Alternative splicing,  Transport","GO:0008152, GO:0050896, GO:0009987, GO:0051179","GO:0005488, GO:0003824","GO:0043226, GO:0098798, GO:0031224, GO:0070069, GO:0005622, GO:1902494, GO:0098796, GO:0016020"
1198,Q9CQX2,CYB5B_MOUSE,Cytochrome b5 type B,Mus musculus (Mouse),"mitochondrion HDA, integral component of membrane IEA, membrane IBA, mitochondrial outer membrane ISO, intracellular membrane-bounded organelle ISO, mitochondrial inner membrane HDA","GO:0005739, GO:0005741, GO:0005743, GO:0043231, GO:0016020, GO:0016021","enzyme activator activity ISO, metal ion binding IEA, electron transfer activity IBA, heme binding ISO","GO:0020037, GO:0009055, GO:0046872, GO:0008047",,," Metal-binding,  Membrane,  Electron transport,  Heme,  Iron, Reference proteome,  Transmembrane,  Mitochondrion outer membrane,  Phosphoprotein,  Transmembrane helix, Acetylation, Mitochondrion,  Transport",,"GO:0005488, GO:0098772, GO:0003824","GO:0016020, GO:0031224, GO:0043226, GO:0005622"
1199,P56395,CYB5_MOUSE,Cytochrome b5,Mus musculus (Mouse),"endoplasmic reticulum membrane ISO, mitochondrion HDA, integral component of membrane IEA, membrane ISO, endoplasmic reticulum ISO, cytosol ISO, intracellular membrane-bounded organelle ISO","GO:0005783, GO:0005789, GO:0005739, GO:0005829, GO:0043231, GO:0016020, GO:0016021","enzyme binding ISO, electron transfer activity IBA, stearoyl-CoA 9-desaturase activity TAS, heme binding IBA, metal ion binding IEA","GO:0019899, GO:0004768, GO:0020037, GO:0009055, GO:0046872","fatty acid metabolic process IC, response to cadmium ion IEA","GO:0046686, GO:0006631"," Microsome,  Metal-binding,  Heme,  Electron transport,  Membrane,  Iron,  Direct protein sequencing, Reference proteome,  Transmembrane,  Transmembrane helix, Acetylation,  Transport, Endoplasmic reticulum","GO:0008152, GO:0050896, GO:0009987","GO:0005488, GO:0003824","GO:0016020, GO:0031224, GO:0043226, GO:0005622"
1200,Q9CXW3,CYBP_MOUSE,Calcyclin-binding protein,Mus musculus (Mouse),"nuclear envelope lumen IDA, neuron projection ISO, beta-catenin destruction complex ISS, SCF ubiquitin ligase complex IMP, cell body ISO, cytoplasm IDA, cytosol ISO, nucleus ISO, nucleoplasm ISO","GO:0043005, GO:0005654, GO:0005829, GO:0019005, GO:0005737, GO:0030877, GO:0005641, GO:0005634, GO:0044297","protein homodimerization activity ISO, S100 protein binding IEA, protein domain specific binding IPI, ubiquitin protein ligase binding IPI, tubulin binding IEA","GO:0031625, GO:0015631, GO:0042803, GO:0019904, GO:0044548","negative regulation of cell death ISO, aging IEA, cellular response to leukemia inhibitory factor IEP, response to growth hormone ISO, cellular response to calcium ion IEA, heart development IBA, cardiac muscle cell differentiation ISO, positive regulation of DNA replication ISO","GO:0007568, GO:1990830, GO:0060548, GO:0055007, GO:0007507, GO:0071277, GO:0045740, GO:0060416","3D-structure,  Direct protein sequencing,  Nucleus,  Acetylation,  Reference proteome, Phosphoprotein,  Cytoplasm,  Ubl conjugation pathway","GO:0065007, GO:0009987, GO:0032502, GO:0050896",GO:0005488,"GO:0043226, GO:0042995, GO:0140535, GO:0031974, GO:1902494, GO:0005622"
1201,Q925G2,CYBR1_MOUSE,Cytochrome b reductase 1,Mus musculus (Mouse),"lysosomal membrane IBA, brush border membrane IDA, integral component of membrane IEA","GO:0005765, GO:0031526, GO:0016021","oxidoreductase activity IBA, ferric-chelate reductase activity ISO, metal ion binding IEA","GO:0000293, GO:0016491, GO:0046872",response to iron ion IDA,GO:0010039,"Membrane,  Metal-binding,  Heme,  Electron transport,  Glycoprotein,  Iron, Reference proteome,  Transmembrane,  Phosphoprotein,  Transmembrane helix,  Oxidoreductase, Alternative splicing,  Transport",GO:0050896,"GO:0005488, GO:0003824","GO:0016020, GO:0031224"
1202,Q5SQX6,CYFP2_MOUSE,Cytoplasmic FMR1-interacting protein 2,Mus musculus (Mouse),"neuron projection IEA, nucleus IEA, perinuclear region of cytoplasm ISS, synapse IDA, cytoplasm ISS","GO:0043005, GO:0005737, GO:0045202, GO:0005634, GO:0048471",Rac GTPase binding IEA,GO:0048365,"positive regulation of neurotrophin TRK receptor signaling pathway IMP, dendrite extension IMP, regulation of actin filament polymerization IEA, cell morphogenesis IBA, activation of cysteine-type endopeptidase activity ISO, apoptotic process ISS, neuron projection development IMP, positive regulation of proteolysis ISO, cell-cell adhesion ISS","GO:0031175, GO:0030833, GO:0097202, GO:0097484, GO:0000902, GO:0051388, GO:0098609, GO:0045862, GO:0006915"," Cell adhesion,  Apoptosis,  RNA editing, Reference proteome,  Synapse,  Synaptosome,  Nucleus,  Cell junction, Acetylation,  Cytoplasm","GO:0040007, GO:0008152, GO:0032502, GO:0009987, GO:0065007, GO:0022610",GO:0005488,"GO:0043226, GO:0030054, GO:0042995, GO:0005622"
1203,Q62426,CYTB_MOUSE,Cystatin-B,Mus musculus (Mouse),"cytoplasm ISO, collagen-containing extracellular matrix HDA, extracellular space ISO, cytosol ISO, nucleolus ISO, nucleus ISO","GO:0005615, GO:0005829, GO:0005737, GO:0062023, GO:0005730, GO:0005634","endopeptidase inhibitor activity ISO, protease binding ISO, cysteine-type endopeptidase inhibitor activity ISO","GO:0004869, GO:0004866, GO:0002020","adult locomotory behavior IMP, negative regulation of peptidase activity ISO, negative regulation of proteolysis ISO","GO:0045861, GO:0008344, GO:0010466"," Protease inhibitor, Thiol protease inhibitor,  Reference proteome, Acetylation,  Cytoplasm","GO:0032501, GO:0065007, GO:0007610","GO:0005488, GO:0098772","GO:0043226, GO:0005622, GO:0030312"
1204,Q8K353,CYTM1_MOUSE,Cysteine-rich and transmembrane domain-containing protein 1,Mus musculus (Mouse),integral component of membrane IEA,GO:0016021,,,,,"Membrane,  Transmembrane helix,  Transmembrane,  Reference proteome",,,GO:0031224
1205,Q5SXY1,FT,Cytospin-B,Mus musculus (Mouse),"fibrillar center ISO, membrane IEA, filamentous actin IBA, nucleoplasm ISO, cytosol ISO, intracellular membrane-bounded organelle ISO, nucleus ISO, microtubule organizing center IBA","GO:0005654, GO:0001650, GO:0005829, GO:0005815, GO:0031941, GO:0043231, GO:0005634, GO:0016020",,,actin cytoskeleton organization IBA,GO:0030036," Myristate,  Membrane, Nucleus,  Phosphoprotein,  Reference proteome,  Lipoprotein, Alternative splicing,  Coiled coil",GO:0009987,,"GO:0043226, GO:0005622"
1206,Q8CIM3,D2HDH_MOUSE,"D-2-hydroxyglutarate dehydrogenase, mitochondrial",Mus musculus (Mouse),mitochondrion ISS,GO:0005739,"(R)-2-hydroxyglutarate dehydrogenase activity ISS, FAD binding IEA","GO:0071949, GO:0051990","response to cobalt ion ISS, response to zinc ion ISS, cellular protein metabolic process ISS, response to manganese ion ISS","GO:0044267, GO:0032025, GO:0010043, GO:0010042"," Mitochondrion,  Reference proteome,  Oxidoreductase,  Flavoprotein, FAD, Transit peptide","GO:0008152, GO:0050896, GO:0009987","GO:0005488, GO:0003824","GO:0043226, GO:0005622"
1207,Q62165,FT,Dystroglycan,Mus musculus (Mouse),"nuclear periphery ISO, extracellular space HDA, filopodium ISO, glutamatergic synapse ISO, plasma membrane IDA, external side of plasma membrane IDA, synapse ISO, cytoskeleton IEA, nucleoplasm ISO, basolateral plasma membrane ISO, postsynaptic cytosol ISO, postsynaptic membrane IEA, basement membrane IDA, basal plasma membrane IBA, membrane raft IDA, dystrophin-associated glycoprotein complex ISO, costamere ISO, cytoplasm ISO, cell-cell junction IDA, nucleus ISO, membrane IDA, focal adhesion ISO, contractile ring ISO, integral component of membrane ISO, sarcolemma IDA, dystroglycan complex IDA, GABA-ergic synapse IDA, lamellipodium ISO, node of Ranvier IMP, adherens junction ISO, plasma membrane raft ISO","GO:0030027, GO:0005654, GO:0016011, GO:0098982, GO:0005886, GO:0045202, GO:0009897, GO:0033268, GO:0044853, GO:0005911, GO:0045121, GO:0099524, GO:0005604, GO:0005634, GO:0030175, GO:0005925, GO:0005615, GO:0016021, GO:0070938, GO:0009925, GO:0045211, GO:0005737, GO:0043034, GO:0098978, GO:0005856, GO:0016010, GO:0016020, GO:0034399, GO:0042383, GO:0005912, GO:0016323","tubulin binding ISO, laminin binding ISO, vinculin binding ISO, laminin-1 binding ISO, alpha-actinin binding ISO, SH2 domain binding ISO, actin binding ISO, calcium ion binding IEA, structural constituent of muscle ISO, dystroglycan binding IPI","GO:0051393, GO:0043237, GO:0043236, GO:0042169, GO:0015631, GO:0005509, GO:0002162, GO:0003779, GO:0017166, GO:0008307","Schwann cell development IMP, axon regeneration IEA, negative regulation of MAPK cascade ISO, angiogenesis involved in wound healing IEA, nerve development IBA, basement membrane organization IMP, positive regulation of basement membrane assembly involved in embryonic body morphogenesis ISO, retrograde trans-synaptic signaling by trans-synaptic protein complex IDA, cellular response to mechanical stimulus ISO, negative regulation of cell migration ISO, epithelial tube branching involved in lung morphogenesis IMP, skeletal muscle tissue regeneration IEA, axon guidance IBA, microtubule anchoring ISO, response to peptide hormone IEA, branching involved in salivary gland morphogenesis IMP, calcium-dependent cell-matrix adhesion ISO, morphogenesis of an epithelial sheet IMP, negative regulation of protein kinase B signaling ISO, membrane protein ectodomain proteolysis ISO, aging IEA, cellular response to cholesterol IEA, muscle attachment IBA, regulation of epithelial to mesenchymal transition ISO, myelination in peripheral nervous system IMP, modulation by virus of host process ISO, positive regulation of myelination ISO, regulation of gastrulation ISO, positive regulation of protein kinase activity ISO, response to denervation involved in regulation of muscle adaptation IEA, commissural neuron axon guidance IMP, morphogenesis of an epithelium IBA, positive regulation of cell-matrix adhesion ISO, nerve maturation IMP, positive regulation of oligodendrocyte differentiation ISO","GO:0007568, GO:0007411, GO:0021675, GO:0071711, GO:0071679, GO:0060441, GO:0043403, GO:0019048, GO:0045860, GO:0016340, GO:0002009, GO:0031103, GO:0043434, GO:0014044, GO:0060055, GO:0014894, GO:0002011, GO:1904261, GO:0001954, GO:0010470, GO:0071397, GO:0022011, GO:0071260, GO:0016203, GO:0051898, GO:0060445, GO:0010717, GO:0034453, GO:0021682, GO:0098942, GO:0031643, GO:0048714, GO:0006509, GO:0030336, GO:0043409","3D-structure,  Membrane, Disulfide bond,  Glycoprotein,  Cell membrane,  Host-virus interaction,  Synapse,  Transmembrane,  Nucleus,  Cell junction,  Reference proteome,  Transmembrane helix, Phosphoprotein,  Postsynaptic cell membrane, Signal,  Cytoplasm,  Cytoskeleton,  Secreted","GO:0032501, GO:0044419, GO:0040007, GO:0050896, GO:0023052, GO:0008152, GO:0032502, GO:0009987, GO:0065007, GO:0022610","GO:0005488, GO:0005198","GO:0043226, GO:0098552, GO:0042995, GO:0031224, GO:0005829, GO:0030312, GO:0005622, GO:0098796, GO:0090665, GO:0016020, GO:0030054"
1208,Q8R1Q8,DC1L1_MOUSE,Cytoplasmic dynein 1 light intermediate chain 1,Mus musculus (Mouse),"cytoplasm IEA, spindle pole ISS, kinetochore ISS, cytoplasmic dynein complex ISS, condensed chromosome kinetochore IEA, microtubule IEA, centrosome ISO","GO:0005874, GO:0005813, GO:0005737, GO:0005868, GO:0000776, GO:0000777, GO:0000922","identical protein binding ISO, ATP binding IEA, microtubule motor activity ISS, GDP binding ISO, dynein heavy chain binding ISO","GO:0042802, GO:0019003, GO:0003777, GO:0045504, GO:0005524","positive regulation of mitotic cell cycle spindle assembly checkpoint ISS, microtubule cytoskeleton organization IBA, cell division IEA, cellular response to nerve growth factor stimulus ISO, cell cycle IEA, microtubule-based movement ISS, regulation of centrosome cycle ISO","GO:0000226, GO:0051301, GO:0090267, GO:0007049, GO:0007018, GO:0046605, GO:1990090"," Cell cycle,  Chromosome,  Nucleotide-binding,  Motor protein, ATP-binding, Reference proteome,  Dynein,  Direct protein sequencing,  Kinetochore,  Centromere,  Phosphoprotein,  Microtubule,  Cell division, Cytoskeleton,  Cytoplasm,  Transport, Mitosis","GO:0009987, GO:0065007, GO:0050896","GO:0005488, GO:0003824","GO:0043226, GO:0099080, GO:0005875, GO:0005815, GO:0005622, GO:1902494"
1209,P70211,FT,Netrin receptor DCC,Mus musculus (Mouse),"growth cone membrane ISO, Schaffer collateral - CA1 synapse IDA, axon IDA, integral component of postsynaptic density membrane IDA, plasma membrane TAS, membrane raft ISO","GO:0032584, GO:0030424, GO:0098685, GO:0005886, GO:0045121, GO:0099061","identical protein binding ISO, netrin receptor activity ISO, transcription coactivator activity ISO","GO:0042802, GO:0003713, GO:0005042","anterior/posterior axon guidance IMP, postsynaptic modulation of chemical synaptic transmission IMP, spinal cord ventral commissure morphogenesis IMP, positive regulation of ERK1 and ERK2 cascade ISO, dorsal/ventral axon guidance IMP, neuron migration IMP, apoptotic process IEA, regulation of neuron death ISO, axon guidance ISO, positive regulation of neuron projection development ISO","GO:0007411, GO:0033564, GO:0099170, GO:0033563, GO:1901214, GO:0021965, GO:0070374, GO:0006915, GO:0010976, GO:0001764","3D-structure,  Immunoglobulin domain, Membrane,  Apoptosis,  Ubl conjugation,  Receptor,  Glycoprotein, Developmental protein,  Phosphoprotein,  Reference proteome,  Transmembrane helix,  Disulfide bond, Transmembrane,  Tumor suppressor,  Signal,  Repeat,  Alternative initiation,  Alternative splicing","GO:0032502, GO:0009987, GO:0065007, GO:0040011","GO:0005488, GO:0098772, GO:0060089, GO:0140110","GO:0016020, GO:0031224, GO:0030054, GO:0042995"
1210,P48318,DCE1_MOUSE,Glutamate decarboxylase 1,Mus musculus (Mouse),"mitochondrion HDA, axon IDA, clathrin-sculpted gamma-aminobutyric acid transport vesicle membrane TAS, inhibitory synapse IDA, presynaptic active zone IDA, neuron projection terminus IDA, cytoplasm IDA, cell cortex IDA, synapse IDA, axon terminus IDA","GO:0005938, GO:0044306, GO:0048786, GO:0043679, GO:0005739, GO:0030424, GO:0061202, GO:0005737, GO:0045202, GO:0060077","glutamate decarboxylase activity ISO, pyridoxal phosphate binding ISO, protein-containing complex binding ISO, glutamate binding ISO, protein N-terminus binding ISO","GO:0016595, GO:0004351, GO:0044877, GO:0030170, GO:0047485","gamma-aminobutyric acid biosynthetic process ISO, response to drug IEA, neurotransmitter biosynthetic process IEA, locomotory exploration behavior IMP, social behavior IMP","GO:0009449, GO:0035176, GO:0042493, GO:0042136, GO:0035641","Pyridoxal phosphate,  Phosphoprotein,  Reference proteome,  Lyase,  Neurotransmitter biosynthesis, Decarboxylase","GO:0007610, GO:0050896, GO:0051703, GO:0008152, GO:0009987, GO:0065007","GO:0005488, GO:0003824","GO:0043226, GO:0044306, GO:0042995, GO:0005737, GO:0005622, GO:0098793, GO:0016020, GO:0030054"
1211,Q9JLM8,DCLK1_MOUSE,Serine/threonine-protein kinase DCLK1,Mus musculus (Mouse),postsynaptic density IDA,GO:0014069,"protein serine/threonine kinase activity IEA, ATP binding IEA, protein kinase activity IDA","GO:0004674, GO:0005524, GO:0004672","intracellular signal transduction IEA, forebrain development IMP, dendrite morphogenesis IGI, axonogenesis IMP, negative regulation of protein localization to nucleus IDA, neuron projection morphogenesis IBA, peptidyl-serine phosphorylation IDA, brain development IGI, central nervous system projection neuron axonogenesis IGI, neuron migration IGI, axon extension IGI, response to virus IEA","GO:0048675, GO:0048812, GO:0021952, GO:0018105, GO:0007420, GO:0035556, GO:1900181, GO:0007409, GO:0009615, GO:0030900, GO:0048813, GO:0001764"," Neurogenesis,  Nucleotide-binding, Reference proteome,  ATP-binding, Kinase,  Phosphoprotein,  Differentiation,  Developmental protein,  Serine/threonine-protein kinase, Alternative splicing,  Transferase,  Repeat","GO:0044419, GO:0040007, GO:0050896, GO:0040011, GO:0008152, GO:0032502, GO:0009987, GO:0065007","GO:0005488, GO:0003824",GO:0043226
1212,Q9QZ73,DCNL1_MOUSE,DCN1-like protein 1 {ECO:0000305},Mus musculus (Mouse),"ubiquitin ligase complex ISO, nucleus ISS, cytoplasm ISS, cytosol ISO, nucleoplasm ISO","GO:0000151, GO:0005654, GO:0005829, GO:0005737, GO:0005634","ubiquitin-like protein binding IBA, cullin family protein binding ISS, ubiquitin conjugating enzyme binding IBA","GO:0032182, GO:0097602, GO:0031624","regulation of protein ubiquitination ISS, positive regulation of ubiquitin-protein transferase activity IBA, regulation of protein neddylation ISS, protein neddylation IBA, positive regulation of protein neddylation ISS","GO:0051443, GO:0031396, GO:2000434, GO:0045116, GO:2000436"," Nucleus,  Reference proteome, Ubl conjugation, Acetylation,  Cytoplasm,  Proto-oncogene,  Ubl conjugation pathway","GO:0008152, GO:0065007, GO:0009987",GO:0005488,"GO:1902494, GO:0043226, GO:0005622, GO:0140535"
1213,Q8CCA0,DCNL4_MOUSE,DCN1-like protein 4,Mus musculus (Mouse),"ubiquitin ligase complex IBA, nucleus ISS","GO:0000151, GO:0005634","ubiquitin-like protein binding IBA, cullin family protein binding ISS, ubiquitin conjugating enzyme binding IBA","GO:0032182, GO:0097602, GO:0031624","positive regulation of protein neddylation ISS, positive regulation of ubiquitin-protein transferase activity IBA, protein neddylation IBA","GO:0051443, GO:0045116, GO:2000436","Isopeptide bond,  Ubl conjugation,  Nucleus,  Reference proteome","GO:0008152, GO:0065007, GO:0009987",GO:0005488,"GO:1902494, GO:0043226, GO:0005622, GO:0140535"
1214,P70697,DCUP_MOUSE,Uroporphyrinogen decarboxylase,Mus musculus (Mouse),"nucleoplasm ISO, cytosol IDA","GO:0005829, GO:0005654","uroporphyrinogen decarboxylase activity IDA, ferrous iron binding ISO","GO:0008198, GO:0004853","protoporphyrinogen IX biosynthetic process IEA, heme metabolic process IMP, heme biosynthetic process IMP, porphyrin-containing compound biosynthetic process ISO, uroporphyrinogen III metabolic process ISO","GO:0006779, GO:0042168, GO:0046502, GO:0006783, GO:0006782"," Decarboxylase,  Direct protein sequencing,  Reference proteome, Heme biosynthesis,  Lyase, Acetylation,  Cytoplasm,  Porphyrin biosynthesis","GO:0008152, GO:0009987","GO:0005488, GO:0003824",
1215,O88533,DDC_MOUSE,Aromatic-L-amino-acid decarboxylase,Mus musculus (Mouse),"axon ISO, synaptic vesicle ISO, cytoplasm IDA, neuronal cell body ISO","GO:0030424, GO:0043025, GO:0005737, GO:0008021","amino acid binding ISO, protein domain specific binding ISO, L-dopa decarboxylase activity ISO, enzyme binding ISO, pyridoxal phosphate binding ISO, aromatic-L-amino-acid decarboxylase activity IDA, carboxy-lyase activity IBA","GO:0019899, GO:0004058, GO:0016597, GO:0036468, GO:0016831, GO:0019904, GO:0030170","dopamine biosynthetic process ISO, response to pyrethroid IEA, circadian rhythm IEA, aminergic neurotransmitter loading into synaptic vesicle ISO, cellular response to alkaloid IEA, cellular response to growth factor stimulus IEA, multicellular organism aging IEA, response to toxic substance IDA, cellular amino acid metabolic process IEA, cellular response to drug IEA, isoquinoline alkaloid metabolic process IEA, serotonin biosynthetic process ISO, catecholamine metabolic process IBA, phytoalexin metabolic process IEA","GO:0006584, GO:0007623, GO:0010259, GO:0009636, GO:0042427, GO:0035690, GO:0006520, GO:0042416, GO:0033076, GO:0015842, GO:0071363, GO:0046684, GO:0071312, GO:0052314","Pyridoxal phosphate,  Decarboxylase,  Reference proteome,  Lyase,  Catecholamine biosynthesis, Acetylation,  Repeat","GO:0032501, GO:0051179, GO:0048511, GO:0050896, GO:0008152, GO:0032502, GO:0009987","GO:0005488, GO:0003824","GO:0043226, GO:0044297, GO:0042995"
1216,Q501J6,DDX17_MOUSE,Probable ATP-dependent RNA helicase DDX17,Mus musculus (Mouse),"cytosol IEA, ribonucleoprotein complex IBA, cytoplasm IBA, nucleolus IEA, nuclear speck ISO, nucleus ISO","GO:0016607, GO:0005829, GO:0005737, GO:0005730, GO:1990904, GO:0005634","RNA binding IBA, ATP binding IEA, RNA helicase activity IBA, transcription coactivator activity ISO","GO:0003713, GO:0003724, GO:0003723, GO:0005524","myoblast differentiation IMP, gene silencing by RNA IEA, positive regulation of transcription by RNA polymerase II ISO, regulation of transcription by RNA polymerase II ISS, pri-miRNA transcription by RNA polymerase II IMP, androgen receptor signaling pathway ISS, alternative mRNA splicing, via spliceosome IMP, intracellular estrogen receptor signaling pathway ISS, miRNA metabolic process ISS, regulation of skeletal muscle cell differentiation ISS, regulation of alternative mRNA splicing, via spliceosome IDA, defense response to virus IEA, epithelial to mesenchymal transition ISS, rRNA processing IEA","GO:0010586, GO:0051607, GO:0045445, GO:0030520, GO:0000380, GO:0006357, GO:0006364, GO:0031047, GO:0061614, GO:0000381, GO:0045944, GO:0001837, GO:0030521, GO:2001014"," Helicase, Transcription regulation,  rRNA processing,  Transcription, Phosphoprotein,  Nucleotide-binding,  Antiviral defense, RNA-mediated gene silencing,  Reference proteome, Acetylation, mRNA processing,  Ubl conjugation,  Hydrolase,  Immunity,  Methylation,  Nucleus,  Isopeptide bond,  Alternative splicing,  RNA-binding,  ATP-binding,  mRNA splicing, Cytoplasm","GO:0044419, GO:0050896, GO:0008152, GO:0032502, GO:0002376, GO:0009987, GO:0065007","GO:0005488, GO:0098772, GO:0003824, GO:0140110","GO:0016604, GO:0043226, GO:0005622"
1217,Q810A7,DDX42_MOUSE,ATP-dependent RNA helicase DDX42,Mus musculus (Mouse),"Cajal body IEA, nucleus ISS, cytoplasm ISS, nuclear speck ISO, cytosol ISO","GO:0015030, GO:0016607, GO:0005829, GO:0005737, GO:0005634","RNA binding IEA, ATP binding IEA, RNA helicase activity IEA","GO:0003724, GO:0003723, GO:0005524","regulation of apoptotic process ISS, protein localization ISS","GO:0042981, GO:0008104"," Hydrolase,  Nucleotide-binding,  Isopeptide bond, Direct protein sequencing,  RNA-binding,  Ubl conjugation, Reference proteome,  ATP-binding,  Helicase,  Nucleus,  Phosphoprotein, Methylation, Acetylation,  Cytoplasm,  Coiled coil,  Alternative splicing","GO:0051179, GO:0065007","GO:0005488, GO:0003824","GO:0016604, GO:0043226, GO:0005622"
